,Cost of Renovation,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,year_since_completion,months_since_last_renovation,months_before_tenancy_lease_expiry,Availability_Now,Availability_Occupied,Condition_Brand New,Condition_For Reno / A&A,Condition_Land Only / For Rebuilding,Condition_Used,Facing_East,Facing_North,Facing_North East,Facing_North South,Facing_North West,Facing_South,Facing_South East,Facing_South West,Facing_West,Floor_high,Floor_low,Floor_mid,Floor_top,Furnishing_Fully Furnished,Furnishing_Partially Furnished,Furnishing_Unfurnished,Landed House Area Zoning_2 Storey Bungalow,Landed House Area Zoning_2 Storey Mixed Landed,Landed House Area Zoning_2 Storey Semi D,Landed House Area Zoning_3 Storey Bungalow,Landed House Area Zoning_3 Storey Mixed Landed,Landed House Area Zoning_3 Storey Semi D,Landed House Area Zoning_GCBA,Landed House Area Zoning_Not Applicable,Landed House Area Zoning_Not in Landed Housing Area,Landed House Area Zoning_Others,Re-wiring/Structural Renovation_No,Re-wiring/Structural Renovation_Yes,District,type,link
2235,0.0,12.0,1.0,64.0,172.0,3.8333333333333335,22.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,841000.0,0.0,0.0,571.0,99999.0,61.0,67.0,42.0,49.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D26,condo,https://www.99.co/singapore/condos-apartments/the-brooks-i-ii
2236,0.0,12.0,1.0,64.0,172.0,3.7777777777777777,22.0,2.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,968888.0,1.0,0.0,807.0,99999.0,472.0,49.0,36.0,41.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D26,condo,https://www.99.co/singapore/condos-apartments/bullion-park
2237,0.0,3.0,1.0,11.5,12.0,3.9,5.571428571428571,2.0,3.0,10.0,10.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,530000.0,5.0,1.0,1399.0,99.0,707.4432879582039,45.0,40.0,39.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,https://www.99.co/singapore/hdb/302d-anchorvale-link-adRAXYQ5bfPagiA2wZi9u7GB
2238,0.0,3.0,1.0,16.5,17.833333333333332,4.625,5.666666666666668,2.0,3.0,10.0,10.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,539000.0,2.0,3.0,121.0,99.0,807.515758010966,82.0,36.0,40.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D22,hdb,https://www.99.co/singapore/hdb/278-toh-guan-road-adqt4hxTr7M4BNBqiTpSJ36c
2239,0.0,6.0,1.0,13.666666666666664,15.5,7.75,6.8,3.0,3.0,10.0,10.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,5500000.0,1.0,0.0,1500.0,99999.0,240.0,55.0,14.0,21.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D9,condo,https://www.99.co/singapore/condos-apartments/hilltops
2240,0.0,0.0,1.0,12.25,12.0,3.5,4.888888888888889,2.0,3.0,10.0,10.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0,420000.0,5.0,3.0,990.0,99.0,442.32062252113315,45.0,43.0,42.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,https://www.99.co/singapore/hdb/601d-punggol-central-adX4uSwpyDSxYqCivhXX7qkD
2241,0.0,3.0,1.0,64.0,15.666666666666664,2.9,5.7,2.0,2.0,10.0,10.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,355000.0,2.0,2.0,958.0,99.0,615.2519549996712,55.0,27.0,32.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,hdb,https://www.99.co/singapore/hdb/649-ang-mo-kio-avenue-5-adXjtakV7ChvNvjvYf57q2MZ
2242,0.0,12.0,0.0,64.0,172.0,18.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,474.0,99999.0,70.0,59.0,15.0,21.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D11,condo,https://www.99.co/singapore/condos-apartments/35-gilstead
2243,0.0,1.0,1.0,64.0,13.8,3.8,4.4,3.0,4.0,10.0,10.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,599000.0,2.0,3.0,1593.0,99.0000036586188,552.7964215113308,55.0,38.0,40.0,26.830245551816276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,
2244,0.0,8.0,1.0,64.0,172.0,4.666666666666667,22.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3000000.0,0.0,0.0,3487.0,99999.0,80.0,76.0,55.0,61.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,D27,landed,https://www.99.co/singapore/landed/watercove-deZMNHY646tJ6SCT6z7FK8Xm
2245,0.0,2.0,1.0,14.0,16.5,4.3,4.4,2.0,3.0,10.0,10.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,537000.0,1.0,0.0,1055.0,99.0,862.2495003356338,72.0,33.0,26.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D4,hdb,https://www.99.co/singapore/hdb/63-telok-blangah-heights-adhNtGokNwcnhyvoCzaqxt3T
2246,0.0,1.0,1.0,19.0,15.333333333333336,4.1,4.6,1.0,3.0,10.0,10.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,350000.0,3.0,4.0,904.0,99.00000300298746,534.345995599577,61.0,38.0,43.0,31.887517179717133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,
2247,0.0,17.0,1.0,64.0,17.333333333333332,4.2,3.5,2.0,3.0,10.0,10.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,998000.0,3.0,1.0,1012.0,99.0,654.0,59.0,43.0,48.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D27,condo,https://www.99.co/singapore/condos-apartments/eight-courtyards
2248,0.0,6.0,1.0,14.5,16.4,4.3,4.5,1.0,1.0,10.0,10.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,730000.0,1.0,1.0,463.0,99999.0,57.0,48.0,33.0,29.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/bella-casita
2249,0.0,21.0,1.0,64.0,14.4,3.9,5.4,3.0,3.0,10.0,10.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,2950000.0,1.0,1.0,2088.0,99999.0,562.0,36.0,32.0,28.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/one-amber
2250,0.0,5.0,1.0,24.0,15.666666666666664,6.111111111111112,5.857142857142858,2.0,3.0,10.0,10.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,448000.0,2.0,2.0,1324.0,99.0,626.9624190885529,46.0,41.0,35.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D16,hdb,https://www.99.co/singapore/hdb/101-bedok-reservoir-road-adeRhTbEiWcSerbL9qBcXKZB
2251,0.0,7.0,1.0,13.0,17.4,4.8,1.6666666666666667,1.0,1.0077389090130542,10.0,10.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,698000.0,1.0,2.0,409.0,99999.0,58.0,46.0,32.0,25.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/suites-katong
2252,0.0,25.0,1.0,64.0,172.0,4.75,22.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1271500.0,0.0,0.0,1034.0,99.0,130.0,70.0,54.0,59.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D27,condo,https://www.99.co/singapore/condos-apartments/kandis-residence
2253,0.0,2.0,1.0,64.0,19.0,4.9,4.6,2.0,2.0,10.0,10.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,368000.0,2.0,3.0,882.0,99.00000301806939,504.822525962875,59.0,32.0,37.0,33.09029369885557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,hdb,
2254,0.0,3.0,1.0,12.0,14.2,4.9,5.6,2.0,3.0,10.0,10.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,495000.0,2.0,2.0,947.0,99.0,522.4723607971762,58.0,29.0,34.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,hdb,https://www.99.co/singapore/hdb/307b-ang-mo-kio-avenue-1-adzPP99mnq8wg6p6e9PVbCNf
2255,0.0,7.0,1.0,64.0,10.0,4.875,5.0,2.0,3.0,10.0,10.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1680000.0,0.0,0.0,1087.0,99999.0,65.0,63.0,29.0,37.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,condo,https://www.99.co/singapore/condos-apartments/three-11
2256,0.0,4.0,1.0,64.0,13.0,2.9,5.428571428571429,2.0,2.0,10.0,10.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,450000.0,0.0,1.0,721.0,99.0,955.2085262274351,92.0,49.0,45.0,34.23747148447822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D22,hdb,https://www.99.co/singapore/hdb/138b-yuan-ching-road-adu2hTeURaQJk8MLJ3SwRW9U
2257,0.0,2.0,1.0,64.0,24.66666666666667,4.7,5.375,2.0,2.0,10.0,10.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,789000.0,0.0,1.0,893.0,99.0,494.8150858497945,70.0,24.0,33.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D12,hdb,https://www.99.co/singapore/hdb/39-jalan-bahagia-adJ5X6i5TGqoAKwoe7FcNE4N
2258,0.0,2.0,1.0,9.0,14.0,4.3,5.0,2.0,3.0,10.0,10.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,450000.0,2.0,3.0,1184.0,98.99999855318853,629.7946144141479,83.0,44.0,36.0,19.72759697202722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D22,hdb,
2259,0.0,2.0,1.0,9.0,16.0,4.7,4.0,2.0,2.0,10.0,10.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,330000.0,3.0,2.0,786.0,99.0,379.71814875511785,62.0,26.0,31.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,hdb,https://www.99.co/singapore/hdb/302-ang-mo-kio-avenue-3-adFVarmMcoocEfeVG2t6s3eF
2260,0.0,17.0,1.0,8.0,11.0,3.5,3.6,3.0,3.0,10.0,10.0,5.0,4.0,2.0,0.0,1.0,1.0,0.0,1200000.0,6.0,2.0,1292.0,99.0,536.0,40.0,34.0,33.0,17.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,condo,https://www.99.co/singapore/condos-apartments/compass-heights
2261,0.0,13.0,1.0,14.0,172.0,3.4,3.7,1.0,1.0,10.0,10.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1270000.0,1.0,0.0,624.0,99.0,202.0,59.0,23.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D2,condo,https://www.99.co/singapore/condos-apartments/76-shenton
2262,0.0,18.0,0.0,64.0,172.0,18.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636000.0,0.0,0.0,463.0,99.0,1478.0,54.0,43.0,42.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,condo,https://www.99.co/singapore/condos-apartments/riverfront-residences
2263,0.0,12.0,1.0,64.0,172.0,6.222222222222222,7.0,2.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1550000.0,2.0,1.0,1238.0,99.0,520.0,85.0,43.0,38.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D5,condo,https://www.99.co/singapore/condos-apartments/twin-vew
2264,0.0,12.0,0.0,64.0,172.0,18.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,463.0,99999.0,85.0,67.0,18.0,32.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D10,condo,https://www.99.co/singapore/condos-apartments/wilshire-residences
2266,0.0,6.0,1.0,14.0,172.0,3.4,2.0,2.0,3.0,10.0,10.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,2565000.0,1.0,0.0,1044.0,99999.0,56.0,60.0,24.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D2,condo,https://www.99.co/singapore/condos-apartments/onze-tanjong-pagar
2267,0.0,2.0,1.0,64.0,12.0,4.1,3.3,2.0,3.0,10.0,10.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,499000.0,3.0,2.0,1216.0,99.00000622507889,666.4630777024743,68.0,37.0,42.0,30.622613734271106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D23,hdb,
2268,0.0,0.0,0.0,64.0,172.0,18.0,22.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,3000.0,99999.00108342092,108.92852501796712,214.0,142.0,136.0,21.07083585004558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,landed,
2269,0.0,2.0,1.0,64.0,15.0,4.8,3.625,1.0,2.0,10.0,10.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,300000.0,1.0,4.0,721.0,98.99999672203244,1385.8799245350717,69.0,34.0,39.0,43.350868917776125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,hdb,
2270,0.0,19.0,1.0,64.0,15.0,5.2,6.1,2.0,2.0,10.0,10.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,1270000.0,3.0,3.0,678.0,99.0,694.0,58.0,21.0,26.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,condo,https://www.99.co/singapore/condos-apartments/sky-vue
2271,0.0,18.0,1.0,14.5,17.333333333333332,4.1,4.9,1.0,1.0,10.0,10.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1100000.0,1.0,0.0,441.0,99999.0,183.0,63.0,23.0,19.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D2,condo,https://www.99.co/singapore/condos-apartments/spottiswoode-suites
2272,0.0,21.0,1.0,14.5,14.666666666666664,4.6,5.625,1.0,1.0,10.0,10.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1200000.0,1.0,0.0,604.0,99999.0,351.0,63.0,24.0,19.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D2,condo,https://www.99.co/singapore/condos-apartments/spottiswoode-residences
2273,0.0,14.0,1.0,14.5,13.666666666666664,3.8,4.4,1.0,1.0,10.0,10.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,899000.0,2.0,2.0,452.0,99.0,578.0,65.0,21.0,26.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D12,condo,https://www.99.co/singapore/condos-apartments/gem-residences
2274,0.0,5.0,1.0,64.0,172.0,4.5,22.0,2.0,3.0,10.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1550000.0,1.0,1.0,1270.0,99.0,496.0,68.0,29.0,38.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D23,condo,https://www.99.co/singapore/condos-apartments/foresque-residences
2275,0.0,23.0,1.0,10.0,13.0,4.4,6.0,1.0,1.0,10.0,10.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,818000.0,2.0,1.0,474.0,99.0,468.0,56.0,25.0,30.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,condo,https://www.99.co/singapore/condos-apartments/the-scala
2276,0.0,9.0,1.0,13.0,14.777777777777779,5.5,7.0,3.0,3.0,10.0,10.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,3600000.0,1.0,0.0,1755.0,99999.0,53.0,59.0,13.0,19.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D9,condo,https://www.99.co/singapore/condos-apartments/the-lumos
2277,0.0,9.0,1.0,8.0,18.0,4.7,4.9,1.0,1.0,10.0,10.0,2.0,5.0,4.0,0.0,1.0,1.0,0.0,1100000.0,0.0,1.0,484.0,99999.0,67.0,63.0,13.0,22.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D11,condo,https://www.99.co/singapore/condos-apartments/suites-newton
2278,0.0,16.0,1.0,10.0,13.666666666666664,5.7,3.4,3.0,3.0,10.0,10.0,2.0,9.0,0.0,1.0,1.0,1.0,0.0,3299999.0,1.0,0.0,1378.0,99999.0,157.0,56.0,12.0,13.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D9,condo,https://www.99.co/singapore/condos-apartments/the-suites-central
2279,0.0,3.0,1.0,10.0,16.0,5.777777777777778,5.3,2.0,3.0,10.0,10.0,7.0,3.0,2.0,0.0,1.0,1.0,0.0,388000.0,4.0,2.0,1194.0,99.00000115289205,452.0093789890621,43.0,45.0,44.0,19.112951802387958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,
