,Availability,Condition,Cost of Renovation,District,Facing,Floor,Furnishing,Landed House Area Zoning,Last Renovated Date,Re-wiring/Structural Renovation,Tenancy Current Rent,Tenancy Lease Expiry,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,link,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,type,year_since_completion
8129,,,,D22,North,,,,,,,,3,1,,17.5,4.2,5.666666666666667,,2.0,4.0,10,10,0,2,,0,1,0,,398000.0,4.0,1.0,1389.0,,,97.0,58.0,45.0,hdb,
8130,,,,D09,North,,,,,,,,11,1,22.0,18.666666666666668,5.5,6.2,https://www.99.co/singapore/condos-apartments/up-robertson-quay,2.0,2.0,10,10,1,4,,1,1,1,,2449632.0,1.0,1.0,1238.0,99 Years,70,65.0,25.0,23.0,condo,3
8131,,,,D03,South East,,,,,,,,4,1,14.0,14.5,4.714285714285714,3.9,https://www.99.co/singapore/hdb/127d-kim-tian-road-adfGVX5jLfvCUtDFoPD5WiBH,2.0,3.0,10,10,1,3,1.0,1,1,1,,850000.0,2.0,1.0,947.0,99 Years,,68.0,29.0,24.0,hdb,6
8132,,,,D18,North South,,,,,,,,2,1,,12.0,3.9,5.333333333333333,https://www.99.co/singapore/hdb/872-tampines-street-84-admDjEqAgYLAmtJd38DnQw8h,2.0,3.0,10,10,0,2,1.0,0,1,0,,419000.0,1.0,3.0,1120.0,99 Years,,37.0,48.0,45.0,hdb,30
8133,,,,D10,,,,,,,,,19,1,15.0,15.0,5.5,4.5,https://www.99.co/singapore/condos-apartments/goodwood-grand,5404.0,4.0,10,10,1,3,4.0,0,1,0,,6788888.0,1.0,,,Freehold,73,60.0,14.0,21.0,condo,1
8134,,,,D10,North West,,,,,,,,11,1,,18.5,4.2,5.0,https://www.99.co/singapore/condos-apartments/parksuites,1.0,1.0,10,10,1,3,,0,1,1,,1267277.0,1.0,,581.0,110 Years,119,74.0,28.0,38.0,condo,-4
8135,,,,D20,North South,,,,,,,,2,1,13.0,16.333333333333332,5.7,2.8,https://www.99.co/singapore/hdb/321-ang-mo-kio-avenue-1-ad6z6Pkdr7SALC6FBmTex9Se,2.0,4.0,10,10,1,5,,1,1,1,,438000.0,3.0,2.0,1055.0,99 Years,,61.0,26.0,32.0,hdb,42
8136,,,,D23,,,,,,,,31 Jul 2019,19,1,10.666666666666666,13.25,4.2,5.666666666666667,https://www.99.co/singapore/condos-apartments/the-tennery,1.0,1.0,10,10,7,7,,0,1,1,1.0,800000.0,2.0,3.0,614.0,99 Years,388,73.0,27.0,45.0,condo,6
8137,,,,D19,,,Partially Furnished,,,,,,11,1,8.0,11.0,3.5,3.6,https://www.99.co/singapore/condos-apartments/compass-heights,4.0,4.0,10,10,5,4,2.0,0,1,1,,1790000.0,6.0,2.0,2497.0,99 Years,536,40.0,34.0,33.0,condo,17
8138,,,,D14,,,,,,,,,1,1,11.0,17.0,5.2,5.1,https://www.99.co/singapore/hdb/93-jalan-dua-adzFVh4vA2QpzzDp7XQ6nkXe,1.0,2.0,10,10,3,2,2.0,0,1,1,,280000.0,,1.0,667.0,99 Years,,49.0,28.0,24.0,hdb,50
8139,,,,D28,,,Fully Furnished,Others,,,,,5,1,,19.0,6.833333333333333,5.0,https://www.99.co/singapore/landed/seletar-hills-estate-dex9hKRFRRiygsQLTu3K6djY,6.0,6.0,10,4,0,2,,0,1,0,,5000000.0,1.0,,3488.0,Freehold,,56.0,49.0,50.0,landed,6
8140,,,,D15,,,,,,,,,17,1,,10.0,3.6,3.5,https://www.99.co/singapore/condos-apartments/st-patricks-residences,4.0,5.0,10,10,0,2,3.0,1,1,0,1.0,3980000.0,1.0,,2562.0,Freehold,102,30.0,37.0,35.0,condo,6
8141,,,,D14,,,,,,,,,6,1,16.5,16.4,4.5,3.2,https://www.99.co/singapore/condos-apartments/advance-apartments,3.0,4.0,10,10,3,5,3.0,0,1,1,,1750000.0,,1.0,1701.0,Freehold,14,45.0,26.0,18.0,condo,30
8142,,For Reno / A&A,,,,,,3 Storey Mixed Landed,,,S$3900,31 May 2019,8,1,,23.0,6.5,8.0,https://www.99.co/singapore/landed/stratton-green-dejtF5C6MibuHvhhWQFgxtMc,4.0,5.0,10,3,0,1,,0,1,0,,2750000.0,,,1905.0,Freehold,82,56.0,42.0,47.0,landed,16
8143,,,,D25,,,,,,,,,4,1,14.0,17.0,4.4,3.6666666666666665,https://www.99.co/singapore/hdb/782c-woodlands-crescent-adiFuwT83BB6hxLyLHXDenTP,2.0,3.0,10,10,1,3,,0,1,0,,388000.0,3.0,1.0,990.0,99 Years,,60.0,48.0,54.0,hdb,
8144,,,,D25,North South,,,,,,,,4,1,9.0,11.666666666666666,3.4,3.8,https://www.99.co/singapore/hdb/886b-woodlands-drive-50-adK6Wn92WKk7PPYPGrcQrsab,2.0,3.0,10,10,2,8,,0,1,1,,438000.0,6.0,3.0,1022.0,99 Years,,63.0,44.0,52.0,hdb,6
8145,,,,D21,North East,06,,,,,,,13,0,,,,,https://www.99.co/singapore/condos-apartments/mayfair-modern,3.0,4.0,0,0,0,0,,0,0,0,,2455000.0,,,1292.0,99 Years,171,66.0,25.0,31.0,condo,-5
8146,,,,D15,,,Fully Furnished,,,,,,7,0,,,,,https://www.99.co/singapore/condos-apartments/nyon,1.0,1.0,0,0,0,0,,0,0,0,,1161600.0,,,484.0,Freehold,92,36.0,33.0,30.0,condo,-3
8147,,,,D14,South,01,,,,,S$3000,,12,1,15.0,15.4,4.6,3.1,https://www.99.co/singapore/condos-apartments/smart-suites,2.0,2.0,10,10,3,5,3.0,0,1,1,,1420000.0,,1.0,900.0,Freehold,72,44.0,25.0,17.0,condo,3
8148,,,,D01,North,,,,,,,,17,1,10.0,11.0,5.5,5.0,https://www.99.co/singapore/condos-apartments/marina-one-residences,4.0,4.0,10,10,6,1,,1,1,1,,5325000.0,,,2045.0,99 Years,1042,50.0,16.0,8.0,condo,1
8149,,,,D19,East,,,,,,,,2,1,10.0,19.5,3.6,5.0,,2.0,4.0,10,10,2,4,1.0,0,1,1,,600000.0,1.0,2.0,1323.0,,,50.0,27.0,26.0,hdb,
8150,,,,D14,North South,,,,,,,,15,0,,,,,https://www.99.co/singapore/condos-apartments/rezi-24,2.0,2.0,0,0,0,0,,0,0,0,,1025500.0,,,700.0,Freehold,110,49.0,30.0,22.0,condo,-3
8151,,,,D04,North,,,,,,,,9,1,,13.0,5.5,,https://www.99.co/singapore/condos-apartments/reflections-at-keppel-bay,1960.0,3.0,10,10,1,1,,0,1,0,,3000000.0,,,,99 Years,1129,71.0,33.0,26.0,condo,8
8152,,,,D05,North South,,,,,,,,9,1,,,2.75,,https://www.99.co/singapore/condos-apartments/bijou,1.0,1.0,10,1,1,0,,1,1,0,,1130000.0,,,560.0,Freehold,120,70.0,32.0,25.0,condo,1
8153,,,,D19,South West,06,,,,,,,3,1,15.5,20.0,5.0,4.5,,2.0,3.0,10,10,6,3,1.0,0,1,1,,355000.0,5.0,1.0,915.0,,,42.0,44.0,44.0,hdb,
8154,,,,D17,North,,,,,,,,24,0,,,,,https://www.99.co/singapore/condos-apartments/the-jovell,2.0,3.0,0,0,0,0,,0,0,0,,1018000.0,,,904.0,99 Years,428,37.0,57.0,52.0,condo,-1
8155,,,,D02,North,06,,,,,,,27,0,,,,,https://www.99.co/singapore/condos-apartments/sky-everton,1.0,1.0,0,0,0,0,,0,0,0,,1140000.0,,,463.0,Freehold,262,64.0,23.0,16.0,condo,-4
8156,,,,D21,,,,,,,,,16,0,,,,,https://www.99.co/singapore/condos-apartments/daintree-residence,1.0,2.0,0,0,0,0,,0,0,0,,995000.0,,,603.0,99 Years,327,75.0,35.0,40.0,condo,-3
8157,,,,D23,North,,,,,,,,21,1,16.0,18.0,4.5,,https://www.99.co/singapore/condos-apartments/tree-house,2.0,2.0,10,6,1,1,1.0,1,1,0,,980000.0,1.0,1.0,807.0,99 Years,429,69.0,30.0,39.0,condo,6
8158,,,,D19,South West,,,2 Storey Mixed Landed,,Yes,S$15000,15 Mar 2019,5,1,,,5.1,2.7777777777777777,https://www.99.co/singapore/landed/serangoon-garden-estate-deybsVE8bUasRKmQxti2nmLH,7.0,6.0,10,10,0,1,1.0,0,1,1,,7500000.0,1.0,3.0,4200.0,999 Years,,65.0,39.0,43.0,landed,5
8159,,,,D23,,,,,,,,,11,1,,,3.9,3.0,,2.0,3.0,10,10,1,5,1.0,0,1,1,,645000.0,3.0,4.0,1421.0,,,81.0,49.0,38.0,hdb,
8160,,,,D18,North South,,,,,,,,2,1,,,4.4,5.857142857142857,https://www.99.co/singapore/hdb/714-tampines-street-71-ad9ubarL7QFtQsB9KgNtBPgV,2.0,4.0,10,10,0,1,1.0,1,1,0,,505000.0,,1.0,1292.0,99 Years,,29.0,50.0,42.0,hdb,22
8161,,,,D10,South,,,,,,,,20,1,14.0,,5.8,5.0,https://www.99.co/singapore/condos-apartments/dleedon,3.0,3.0,10,10,2,0,,0,1,0,,2250000.0,1.0,1.0,1356.0,99 Years,1723,70.0,23.0,34.0,condo,4
8162,,,,D04,South,08,,,,,,,15,1,,13.0,5.5,,https://www.99.co/singapore/condos-apartments/reflections-at-keppel-bay,3.0,3.0,10,10,1,1,,0,1,0,,3385000.0,,,1797.0,99 Years,1129,71.0,33.0,26.0,condo,8
8163,,,,D18,South,,,,,,,,19,1,10.0,15.0,4.2,5.5,https://www.99.co/singapore/condos-apartments/livia,3.0,3.0,10,10,1,3,,0,1,1,1.0,1198000.0,4.0,2.0,1324.0,99 Years,724,29.0,48.0,46.0,condo,8
8164,,,,D16,South East,,,,,,,,20,1,,13.0,4.666666666666667,7.0,https://www.99.co/singapore/condos-apartments/the-glades,1.0,2.0,10,10,1,4,1.0,0,1,1,,1250000.0,,2.0,689.0,99 Years,726,30.0,36.0,28.0,condo,2
8165,,,,D14,North,,,,,,,,18,0,,,,,https://www.99.co/singapore/condos-apartments/parc-esta,1.0,2.0,0,0,0,0,,0,0,0,,988000.0,,,581.0,99 Years,1399,37.0,28.0,20.0,condo,-3
8166,,,,,,,,,,,,,0,1,,18.0,4.0,3.1,,,,10,10,0,6,3.0,0,1,1,,,1.0,1.0,,,,43.0,35.0,28.0,others,
8167,,,,D19,South West,,,,,,,,4,1,10.333333333333334,13.2,3.9,4.0,https://www.99.co/singapore/hdb/114-rivervale-walk-adpoDjEQCNViAcXrnktRfgR5,2.0,3.0,10,10,5,6,1.0,1,1,0,,380000.0,4.0,2.0,1097.0,99 Years,,40.0,40.0,40.0,hdb,21
8168,,,,D18,North,,,,,,,,3,1,13.0,11.5,4.5,5.666666666666667,,2.0,3.0,10,10,1,3,1.0,1,1,1,,560000.0,5.0,3.0,1323.0,,,35.0,53.0,45.0,hdb,
8169,,,,D18,North,,,,,,,,22,1,,14.0,6.0,6.5,https://www.99.co/singapore/condos-apartments/the-alps-residences,2.0,3.0,10,10,0,2,1.0,0,1,0,,1082000.0,,3.0,936.0,99 Years,626,39.0,49.0,46.0,condo,-1
8170,,,,,,,Partially Furnished,,,,,,0,1,12.0,13.5,4.777777777777778,3.3,,2.0,3.0,10,10,5,5,,1,1,1,,2889000.0,,,1216.0,,,53.0,25.0,13.0,condo,
8171,,,,D25,,,,,,,,,3,1,13.0,13.333333333333334,3.9,2.8,,2.0,5.0,10,10,1,4,,1,1,1,,730000.0,4.0,2.0,1926.0,,,67.0,46.0,51.0,hdb,
8172,,,,D12,,,,,,,,,4,1,,19.0,4.6,4.2,,2.0,3.0,10,10,0,2,1.0,0,1,1,,550000.0,3.0,3.0,1259.0,,,65.0,29.0,34.0,hdb,
8173,,,,D27,North East,,,,,,S$2100,01 Jun 2020,24,1,,17.666666666666668,5.857142857142857,5.0,https://www.99.co/singapore/condos-apartments/the-miltonia-residences,2.0,2.0,10,10,0,3,,0,1,0,,800000.0,1.0,1.0,840.0,99 Years,410,60.0,46.0,52.0,condo,4
8174,,,,D23,South East,,Partially Furnished,,,,,,5,1,,,3.8,4.5,,2.0,3.0,10,10,0,1,1.0,0,1,0,,398000.0,2.0,,1324.0,,,80.0,39.0,49.0,hdb,
8175,,,,D19,,,,,,,,,2,1,14.5,15.0,4.4,4.5,https://www.99.co/singapore/hdb/319-serangoon-avenue-2-adiyxaNeSrCebLxUvHGeK8NV,1614.0,3.0,10,10,2,4,1.0,0,1,1,1.0,860000.0,3.0,2.0,,99 Years,,55.0,29.0,34.0,hdb,34
8177,,,,D19,North South,,,,,,,,16,0,,,,,https://www.99.co/singapore/condos-apartments/riverfront-residences,1.0,2.0,0,0,0,0,,0,0,0,,828000.0,,,603.0,99 Years,1478,54.0,43.0,42.0,condo,-5
8178,,,,,,,,,,,,,12,1,,,,1.0,https://www.99.co/singapore/condos-apartments/the-residences-at-w-singapore-sentosa-cove,4.0,4.0,0,1,0,2,,0,0,0,,4054000.0,,,2131.0,99 Years,228,101.0,62.0,56.0,condo,8
8179,,,,D16,,,Partially Furnished,,,,,,32,1,,15.0,4.166666666666667,7.0,https://www.99.co/singapore/condos-apartments/grandeur-park-residences,2.0,3.0,10,10,1,3,2.0,0,1,1,,1177112.0,2.0,2.0,883.0,99 Years,722,29.0,35.0,27.0,condo,-2
8180,,,,D15,West,07,,,,,S$3000,14 Oct 2019,22,1,,16.333333333333332,3.6,2.3,https://www.99.co/singapore/condos-apartments/katong-regency,1.0,1.0,10,10,1,6,2.0,0,1,1,,1330000.0,,1.0,710.0,Freehold,244,45.0,29.0,21.0,condo,4
8181,,,,D19,North South,,,,,,,,3,1,11.5,12.0,3.5,5.0,https://www.99.co/singapore/hdb/309a-anchorvale-road-addMKtEVDzEfdfvXeqj5TCrT,2.0,3.0,10,10,5,1,1.0,1,1,1,,435400.0,3.0,1.0,1194.0,99 Years,,51.0,42.0,41.0,hdb,17
8182,,,,D10,South West,,,,,,,,1,1,13.0,13.0,5.777777777777778,5.0,,2.0,2.0,10,10,3,4,,1,1,0,,340000.0,1.0,1.0,635.0,,,70.0,25.0,23.0,hdb,
8183,,,,D23,North South,,,,,,,,24,1,16.0,17.0,3.8,2.6,https://www.99.co/singapore/condos-apartments/le-quest,2.0,2.0,10,10,1,5,1.0,0,1,1,,1063000.0,3.0,3.0,710.0,99 Years,516,83.0,48.0,40.0,condo,-2
8184,,,,D04,South East,,,,,,,,2,1,,19.5,5.7,5.777777777777778,https://www.99.co/singapore/hdb/103b-depot-road-adUWz5PhJ7zymKXkmr263z7m,2.0,3.0,10,10,0,7,,1,1,1,,525000.0,2.0,2.0,1076.0,99 Years,,73.0,29.0,31.0,hdb,
8185,,,,D23,,,Partially Furnished,Others,,,,,2,1,12.666666666666666,14.5,4.4,7.0,https://www.99.co/singapore/landed/mera-gardens-deuY2WPwLuZW4io5rqeDroZQ,7.0,5.0,10,10,4,2,3.0,1,1,0,,5000000.0,2.0,1.0,7870.0,99 Years,123,69.0,30.0,39.0,landed,21
8186,,,,D19,North South,,,,,,,,19,0,,,,,https://www.99.co/singapore/condos-apartments/the-garden-residences,2.0,3.0,0,0,0,0,,0,0,0,,1214000.0,,,797.0,99 Years,613,66.0,42.0,43.0,condo,-2
8187,,,,D01,North South,,,,,,,,15,1,10.333333333333334,13.0,4.2,2.8,https://www.99.co/singapore/condos-apartments/marina-bay-residences,2.0,2.0,10,10,5,2,,1,1,1,,2550000.0,,,1076.0,99 Years,428,52.0,19.0,11.0,condo,9
8188,,,,D25,,,,,,,,,8,1,15.0,14.75,4.5,5.666666666666667,https://www.99.co/singapore/condos-apartments/casablanca,2.0,3.0,10,10,1,5,1.0,0,1,1,1.0,900000.0,5.0,2.0,1119.0,99 Years,478,52.0,49.0,57.0,condo,14
8189,,,,D01,,,,,,,,,4,1,10.6,15.0,4.2,3.0,https://www.99.co/singapore/condos-apartments/peoples-park-complex,1.0,,10,10,6,5,,1,1,1,,580000.0,,1.0,463.0,99 Years,291,53.0,19.0,16.0,condo,49
8190,,,,D11,,20,,,,,S$4700,05 Mar 2020,21,1,17.5,19.5,5.0,4.9,https://www.99.co/singapore/condos-apartments/pavilion-11,2.0,3.0,10,10,2,8,2.0,1,1,1,,2700000.0,1.0,1.0,1485.0,Freehold,180,65.0,26.0,31.0,condo,9
8191,,,,D14,South East,,,,,,,,2,1,,14.333333333333334,4.0,4.428571428571429,https://www.99.co/singapore/hdb/658-jalan-tenaga-addZBWjXsb3KJVbTRSVdjG6N,2.0,4.0,10,10,0,3,1.0,0,1,0,,600000.0,1.0,2.0,1356.0,99 Years,,44.0,33.0,34.0,hdb,23
8192,,,,D16,,,,,,,,,11,1,,10.0,4.4,8.125,https://www.99.co/singapore/condos-apartments/waterfront-gold,1.0,1.0,10,10,0,4,1.0,1,1,0,,865000.0,2.0,2.0,667.0,99 Years,361,35.0,39.0,40.0,condo,5
8193,,,,D10,North South,,,,,,,16 Sep 2019,15,1,11.0,14.0,4.666666666666667,5.3,https://www.99.co/singapore/condos-apartments/the-ford-holland,2.0,2.0,10,10,2,5,,0,1,1,,2390000.0,,,1367.0,Freehold,85,68.0,21.0,28.0,condo,10
8194,,,,D19,,,,,,,,,15,0,,,,,https://www.99.co/singapore/condos-apartments/riverfront-residences,4.0,5.0,0,0,0,0,,0,0,0,,2003000.0,,,1679.0,99 Years,1478,54.0,43.0,42.0,condo,-5
8195,,,,,East,,,,,,,30 Jun 2020,10,1,18.333333333333332,16.666666666666668,5.0,5.3,https://www.99.co/singapore/condos-apartments/suites-28,1.0,1.0,10,10,4,4,4.0,0,1,1,,908000.0,,1.0,893.0,Freehold,64,48.0,29.0,21.0,condo,4
8196,,,,D11,,27,,,,,,,16,1,14.0,14.0,4.666666666666667,5.4,https://www.99.co/singapore/condos-apartments/6-derbyshire,2.0,3.0,10,10,2,4,2.0,0,1,1,,2450000.0,1.0,1.0,1130.0,Freehold,168,64.0,18.0,23.0,condo,2
8197,,,,D09,South East,,,,,,,,16,1,23.0,20.0,6.3,6.285714285714286,https://www.99.co/singapore/condos-apartments/martin-modern,4.0,4.0,10,10,1,5,,1,1,1,,4392800.0,1.0,1.0,1733.0,99 Years,450,69.0,22.0,26.0,condo,-2
8198,,,,D18,North South,,,,,,S$2300,01 Jul 2019,9,1,,15.0,3.7,10.428571428571429,https://www.99.co/singapore/condos-apartments/seastrand,2.0,2.0,10,10,0,2,1.0,0,1,0,,868000.0,3.0,2.0,883.0,99 Years,472,36.0,56.0,48.0,condo,5
8199,,,,D22,,,,,,,,,0,1,8.0,,3.2,4.25,,2.0,3.0,10,10,2,1,,0,1,0,,410000.0,3.0,2.0,979.0,,,83.0,44.0,36.0,hdb,
8200,,,,D19,North South,,,,,,,,17,1,10.166666666666666,12.333333333333334,3.7,5.1,https://www.99.co/singapore/condos-apartments/la-fiesta,4.0,5.0,10,10,7,5,2.0,0,1,1,,1980000.0,6.0,2.0,1421.0,99 Years,810,41.0,36.0,35.0,condo,2
8201,,,,D04,South,,,,,,S$10500,01 May 2019,19,1,,,,5.0,https://www.99.co/singapore/condos-apartments/the-coast-at-sentosa-cove,4.0,4.0,0,1,0,2,,0,0,0,,4800000.0,,,2626.0,99 Years,249,105.0,66.0,60.0,condo,10
8202,,,,D02,North,,,,,,,,25,0,,,,,https://www.99.co/singapore/condos-apartments/sky-everton,2.0,3.0,0,0,0,0,,0,0,0,,2390000.0,,,915.0,Freehold,262,64.0,23.0,16.0,condo,-4
8203,,,,D15,South West,,,3 Storey Mixed Landed,,,,,4,0,,,,,,6.0,5.0,0,0,0,0,,0,0,0,,4900000.0,,,2410.0,,,,,,landed,
8204,,,,D19,,,,,,,,,16,1,15.0,13.6,3.5,5.142857142857143,https://www.99.co/singapore/condos-apartments/cambio-suites,2.0,3.0,10,10,1,5,,0,1,1,,1730000.0,1.0,2.0,1431.0,Freehold,53,52.0,38.0,36.0,condo,2
8205,,,,D18,,,,,,,,,18,0,,,,,https://www.99.co/singapore/condos-apartments/treasure-at-tampines,3.0,4.0,0,0,0,0,,0,0,0,,1468000.0,,,1238.0,99 Years,2203,35.0,46.0,46.0,condo,-4
8206,,,,D19,,,,,,,,,1,1,13.0,15.0,3.8,3.0,,2.0,3.0,10,10,1,6,1.0,0,1,1,1.0,325000.0,5.0,3.0,904.0,,,46.0,36.0,35.0,hdb,
8207,,,,D19,North South,,,,,,,,5,0,,,,,https://www.99.co/singapore/condos-apartments/piermont-grand,1302.0,4.0,0,0,0,0,,0,0,0,,1367100.0,,,,99 Years,,48.0,43.0,42.0,condo,
8208,,,,D22,,,,Others,,,,,11,1,,15.0,5.6,5.0,https://www.99.co/singapore/landed/the-woods-dehHev2Jf57h8mDJa7rVcgN4,6.0,5.0,10,10,0,1,,0,1,0,,1800000.0,3.0,2.0,4018.0,99 Years,93,102.0,57.0,55.0,landed,6
8209,,,,D17,,,,,,,,,13,1,,,4.0,9.6,https://www.99.co/singapore/condos-apartments/avila-gardens,4.0,4.0,10,10,0,2,,0,1,0,,1600000.0,2.0,1.0,1754.0,Freehold,347,35.0,55.0,49.0,condo,24
8210,,,,D01,,,Partially Furnished,,,,,,13,1,11.5,14.25,4.888888888888889,2.9,https://www.99.co/singapore/condos-apartments/v-on-shenton,3.0,3.0,10,10,5,5,,1,1,1,,3300000.0,,,1518.0,99 Years,510,54.0,24.0,12.0,condo,2
8211,,,,D23,North,,,,,,,,22,1,18.0,22.0,5.5,,https://www.99.co/singapore/condos-apartments/eco-sanctuary,2.0,3.0,10,8,1,2,1.0,1,1,0,,1390000.0,1.0,1.0,990.0,99 Years,483,69.0,31.0,40.0,condo,3
8212,,,,D18,,,Unfurnished,,,,,,0,1,24.0,18.4,4.888888888888889,5.0,,2.0,2.0,10,10,2,8,,0,1,1,,335000.0,6.0,2.0,840.0,,,31.0,43.0,45.0,hdb,
8213,,,,D21,,,,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/mayfair-gardens,2.0,2.0,0,0,0,0,,0,0,0,,1395000.0,,,735.0,99 Years,215,67.0,26.0,32.0,condo,-5
8214,,,,D02,,,,,,,,,11,1,12.0,17.0,4.6,2.7,https://www.99.co/singapore/condos-apartments/wallich-residence,2.0,3.0,10,10,7,5,,1,1,1,,3737450.0,1.0,,1098.0,99 Years,181,54.0,19.0,7.0,condo,3
8215,,,,D19,,,,,,,,,2,1,15.4,15.5,3.7,3.8,https://www.99.co/singapore/hdb/142-rivervale-crescent-adRL3DhFwA6nVs9SV2xZRfUE,2.0,3.0,10,10,7,3,2.0,0,1,0,,490000.0,4.0,2.0,122.0,99 Years,,42.0,40.0,40.0,hdb,20
8216,,,,D18,South West,,,,,,,,3,1,,11.0,3.6,4.444444444444445,,2.0,3.0,10,10,0,2,,0,1,0,,600000.0,2.0,2.0,1356.0,,,24.0,49.0,46.0,hdb,
8217,,,,D19,,,,Others,,,,,0,0,,,,,,8.0,7.0,0,0,0,0,,0,0,0,,4000000.0,,,2658.0,,,,,,landed,
8218,,,,D19,,,Partially Furnished,,,,,,0,1,,,5.25,6.0,https://www.99.co/singapore/landed/urban-villas-deHgPiwCpFoxy3CCmpqWn3BD,4.0,5.0,10,10,1,0,3.0,0,1,0,,3283020.0,,2.0,5382.0,-,7,49.0,35.0,32.0,landed,
8219,,,,D18,North,,,,,,,,21,1,,13.0,4.4,6.0,https://www.99.co/singapore/condos-apartments/vue-8-residence,1.0,2.0,10,10,0,2,,0,1,0,1.0,750000.0,3.0,1.0,700.0,99 Years,463,40.0,54.0,46.0,condo,2
8220,,,,D19,North,,,,,,,,16,0,,,,,https://www.99.co/singapore/condos-apartments/riverfront-residences,1.0,2.0,0,0,0,0,,0,0,0,,755000.0,,,603.0,99 Years,1478,54.0,43.0,42.0,condo,-5
8221,,,,D27,North,,,,,,,,17,1,,16.666666666666668,4.5,3.0,https://www.99.co/singapore/condos-apartments/skies-miltonia,1.0,1.0,10,10,0,3,,1,1,0,,630000.0,1.0,1.0,484.0,99 Years,410,60.0,46.0,51.0,condo,3
8222,,,,D17,South,08,,,,,,,23,1,,21.0,4.5,8.5,https://www.99.co/singapore/condos-apartments/the-gale,1.0,1.0,10,10,0,2,,0,1,0,,869000.0,1.0,1.0,689.0,Freehold,329,35.0,55.0,50.0,condo,5
8223,,,,D27,,,,,,,,,0,1,11.0,13.285714285714286,4.2,6.25,,1119.0,3.0,10,10,1,9,,1,1,1,,420000.0,5.0,3.0,,,,58.0,41.0,46.0,hdb,
8224,,,,D09,North West,,,,,,S$2700,10 Sep 2018,15,1,9.5,13.166666666666666,5.4,3.0,https://www.99.co/singapore/condos-apartments/devonshire-residences,1.0,1.0,10,10,3,9,,1,1,1,,1310000.0,1.0,,506.0,Freehold,84,53.0,11.0,12.0,condo,5
8225,,,,D12,North East,,,,,,,,9,0,,,,,https://www.99.co/singapore/condos-apartments/jui-residences,2.0,3.0,0,0,0,0,,0,0,0,,1479000.0,,,893.0,Freehold,117,46.0,29.0,27.0,condo,-3
8226,,,,D13,East,,,,,,,,2,1,11.0,19.0,4.4,3.6666666666666665,,1119.0,3.0,10,10,2,2,1.0,0,1,1,1.0,648000.0,,2.0,,,,59.0,25.0,24.0,hdb,
8227,,,,D15,,,,,,,,,15,1,32.0,28.0,4.333333333333333,,https://www.99.co/singapore/condos-apartments/water-place,3.0,3.0,10,3,1,2,,0,1,0,,1800000.0,,,1227.0,99 Years,437,69.0,46.0,41.0,condo,14
8228,,,,D10,,,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/wilshire-residences,463.0,1.0,0,0,0,0,,0,0,0,,1200000.0,,,,Freehold,85,67.0,18.0,32.0,condo,-4
8229,,,,D04,North South,,,,,,,,4,1,21.5,20.5,4.6,4.5,,2.0,3.0,10,10,2,3,,1,1,0,,618000.0,1.0,,1259.0,,,73.0,34.0,30.0,hdb,
8230,,,,D10,,,,GCBA,,,,,7,1,,17.0,,,https://www.99.co/singapore/landed/ewart-park-detXuG47DFbggrux9Sfrn46S,10.0,7.0,10,10,0,1,2.0,0,1,0,,59000000.0,1.0,,38100.0,Freehold,,78.0,31.0,42.0,landed,8
8231,,,,D28,North East,,,,,,,,4,1,10.5,,4.6,4.6,https://www.99.co/singapore/hdb/453b-fernvale-road-adaBVpEG7KQuRtubiBsNRxkX,2.0,3.0,10,10,4,2,,0,1,0,,450000.0,2.0,1.0,990.0,99 Years,321,47.0,44.0,44.0,hdb,
8232,,,,D3,South,,,,,,,,20,0,,,,,https://www.99.co/singapore/condos-apartments/one-pearl-bank,2.0,2.0,0,0,0,0,,0,0,0,,1228000.0,,,614.0,99 Years,774,59.0,20.0,11.0,condo,-4
8233,,,,D10,,,,3 Storey Semi D,,,,,2,0,,,,,,4.0,5.0,0,0,0,0,,0,0,0,,5900000.0,,,2382.0,,,,,,landed,
8234,,,,D12,North,,,,,,,,9,0,,,,,https://www.99.co/singapore/condos-apartments/jui-residences,1.0,2.0,0,0,0,0,,0,0,0,,1160000.0,,,657.0,Freehold,117,46.0,29.0,27.0,condo,-3
8235,,,,D09,,,,,,,,,13,1,,14.6,5.2,6.3,https://www.99.co/singapore/condos-apartments/8-saint-thomas,2.0,2.0,10,10,1,7,,1,1,1,,2870000.0,1.0,,1044.0,Freehold,230,59.0,15.0,17.0,condo,1
8236,,,,D04,,,,,,,,,27,1,12.333333333333334,13.333333333333334,5.857142857142857,6.4,https://www.99.co/singapore/condos-apartments/caribbean-at-keppel-bay,3.0,3.0,10,9,3,3,,1,1,1,,2200000.0,,,1335.0,99 Years,969,69.0,31.0,24.0,condo,15
