,Availability,Condition,Cost of Renovation,District,Facing,Floor,Furnishing,Landed House Area Zoning,Last Renovated Date,Re-wiring/Structural Renovation,Tenancy Current Rent,Tenancy Lease Expiry,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,link,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,type,year_since_completion
6997,Now,,,D19,,,,,,,,,4,1,13.4,16.0,4.3,5.111111111111111,https://www.99.co/singapore/hdb/228c-compassvale-walk-adizP8j4XugP3UmsNUGMy3oF,1302.0,3.0,10,10,6,6,1.0,0,1,1,,500000.0,5.0,3.0,,99 Years,,39.0,45.0,44.0,hdb,19
6998,,,,,,,,,,,,,0,1,13.0,14.0,3.4,3.6,,,,10,10,3,4,6.0,1,1,1,,,2.0,2.0,,,,62.0,17.0,22.0,others,
6999,Now,,,D09,,,,,,,,,9,1,,10.0,4.9,3.8,https://www.99.co/singapore/condos-apartments/one-oxley-rise,2.0,2.0,10,10,2,6,1.0,1,1,1,,1500000.0,2.0,,732.0,Freehold,89,48.0,11.0,13.0,condo,10
7000,Now,,,D28,South,,,,,,,,5,1,8.5,18.0,4.4,3.1,https://www.99.co/singapore/hdb/441b-fernvale-road-ad6apzB2XVrqBYG5dhVTUARj,2.0,2.0,10,10,3,3,,0,1,0,,370000.0,2.0,1.0,721.0,99 Years,,49.0,48.0,42.0,hdb,7
7001,Now,,,D05,,,,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/kent-ridge-hill-residences,1.0,1.0,0,0,0,0,,0,0,0,,785000.0,,,474.0,99 Years,548,83.0,43.0,38.0,condo,-5
7002,,For Reno / A&A,,D15,North South,,,,01 Jan 2002,Yes,,,1,0,,,,,,4.0,4.0,0,0,0,0,,0,0,0,,4980000.0,,,3406.0,,,,,,landed,
7003,Now,,,D09,North South,,,,,,,,18,1,11.5,13.666666666666666,5.5,4.6,https://www.99.co/singapore/condos-apartments/one-devonshire,3.0,4.0,10,10,3,8,,1,1,1,,4100000.0,1.0,,1571.0,Freehold,152,57.0,13.0,14.0,condo,7
7004,Now,,,D21,,,Partially Furnished,,,,,,21,1,13.0,16.0,3.8,5.9,https://www.99.co/singapore/condos-apartments/the-creek-bukit,3.0,4.0,10,10,1,2,,0,1,1,,2700000.0,2.0,,1798.0,Freehold,260,75.0,35.0,40.0,condo,2
7005,Now,,,D15,East,,,,,,,,12,1,26.0,19.0,5.9,7.0,https://www.99.co/singapore/condos-apartments/the-espira,2.0,3.0,10,10,1,2,4.0,0,1,0,1.0,1259000.0,1.0,,1076.0,Freehold,40,47.0,43.0,36.0,condo,9
7006,Now,,,D19,,,,,,,,,1,1,17.0,17.5,3.7,2.6,,1130.0,3.0,10,10,1,2,2.0,0,1,1,,388000.0,1.0,1.0,,,,45.0,42.0,38.0,hdb,
7007,Now,,,D22,,,,,,,,,2,1,,14.0,4.2,3.0,,2.0,3.0,10,5,0,1,,0,1,1,,380000.0,,1.0,1119.0,,,90.0,47.0,43.0,hdb,
7008,Now,,,D28,North East,,Partially Furnished,,,,,,33,1,8.333333333333334,9.0,4.5,4.8,https://www.99.co/singapore/condos-apartments/high-park-residences,4.0,5.0,10,10,4,2,,0,1,0,,1650000.0,2.0,1.0,1388.0,99 Years,1399,46.0,44.0,43.0,condo,0
7009,,,,D23,,,Partially Furnished,,,,,,0,1,23.5,18.5,4.666666666666667,,https://www.99.co/singapore/landed/hillview-garden-estate-deQaEZ6GCW7vVt4eGmAoBGyR,4.0,5.0,10,7,2,2,,1,1,0,,5500000.0,1.0,,5750.0,Freehold,,85.0,45.0,50.0,landed,
7010,Now,,,D18,,,,,,,,,19,1,10.0,15.0,4.2,5.5,https://www.99.co/singapore/condos-apartments/livia,4.0,4.0,10,10,1,3,,0,1,1,1.0,1480000.0,4.0,2.0,1539.0,99 Years,724,29.0,48.0,46.0,condo,8
7011,Now,,,D09,,,,,,,,,9,1,9.333333333333334,13.0,5.125,6.6,https://www.99.co/singapore/condos-apartments/mackenzie-88,2.0,2.0,10,10,4,3,2.0,1,1,1,,1600000.0,2.0,,850.0,Freehold,55,53.0,17.0,17.0,condo,10
7012,,,,D15,North West,,,Not in Landed Housing Area,,,,,2,0,,,,,,6.0,6.0,0,0,0,0,,0,0,0,,7500000.0,,,5335.0,,,,,,landed,
7013,Now,,,D15,,18,,,,,,30 Apr 2020,26,1,,12.5,3.9,5.0,https://www.99.co/singapore/condos-apartments/the-esta,1474.0,3.0,10,10,0,6,1.0,0,1,1,,3080000.0,1.0,1.0,,Freehold,400,34.0,33.0,28.0,condo,11
7014,18 Aug 2019,,,D12,South East,,,,,,,,6,1,14.0,15.2,3.6,4.3,https://www.99.co/singapore/hdb/101-ah-hood-road-ad568rvktx3wxFeoLncZjUri,2.0,3.0,10,10,2,6,2.0,1,1,1,,598000.0,1.0,1.0,1270.0,99 Years,,61.0,21.0,29.0,hdb,38
7015,Now,,,D13,,,,,,,,,2,1,12.0,,4.1,4.428571428571429,,2.0,2.0,10,10,2,1,1.0,0,1,1,1.0,420000.0,1.0,2.0,796.0,,,62.0,25.0,25.0,hdb,
7016,Now,,,D13,North East,,Partially Furnished,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/the-woodleigh-residences-the-woodleigh-mall,3.0,4.0,0,0,0,0,,0,0,0,,3120000.0,,,1281.0,99 Years,667,56.0,24.0,23.0,condo,-3
7017,Now,,,D09,North South,,,,,,,,11,1,,11.5,4.2,2.0,https://www.99.co/singapore/condos-apartments/twentyone-angullia-park,5.0,4.0,10,10,1,9,1.0,0,1,1,,10500000.0,,,2777.0,Freehold,54,54.0,4.0,14.0,condo,5
7018,,,,D14,,07,,,,,,,11,1,15.0,14.8,4.4,2.8,https://www.99.co/singapore/condos-apartments/centra-suites,1.0,1.0,10,10,3,5,3.0,0,1,1,,680000.0,,1.0,420.0,Freehold,62,44.0,25.0,17.0,condo,4
7019,03 Jul 2021,,,D10,South West,,Partially Furnished,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/120-grange,1.0,2.0,0,0,0,0,,0,0,0,,1756000.0,,,570.0,Freehold,56,73.0,26.0,27.0,condo,-2
7020,,,,D19,,,,,,,,,4,1,12.666666666666666,16.0,5.666666666666667,5.9,,2.0,3.0,10,10,6,3,2.0,0,1,1,,400000.0,5.0,1.0,979.0,,,43.0,45.0,45.0,hdb,
7021,,,,D19,,,Unfurnished,,,,,,22,1,,,5.222222222222222,,https://www.99.co/singapore/condos-apartments/kingsford-waterbay,2.0,2.0,10,5,0,1,2.0,1,1,0,,940000.0,,2.0,689.0,99 Years,1165,57.0,44.0,44.0,condo,1
7022,15 Aug 2019,,,D17,,,,,,,,,21,1,,21.0,4.5,8.5,https://www.99.co/singapore/condos-apartments/the-gale,1.0,1.0,10,10,0,2,,0,1,0,,845000.0,1.0,1.0,689.0,Freehold,329,35.0,55.0,50.0,condo,5
7023,Now,,,D10,South West,,Partially Furnished,,,,,,9,0,,,,,https://www.99.co/singapore/condos-apartments/120-grange,2.0,2.0,0,0,0,0,,0,0,0,,2190000.0,,,678.0,Freehold,56,73.0,26.0,27.0,condo,-2
7024,01 Jul 2020,,,D03,,31,,,,,,,21,1,,16.5,4.0,5.285714285714286,https://www.99.co/singapore/condos-apartments/queens-peak,3.0,4.0,10,10,1,5,,0,1,0,,2551000.0,2.0,2.0,1507.0,99 Years,736,63.0,25.0,15.0,condo,-1
7025,,,,D20,,,Fully Furnished,,,,,,2,1,,,5.5,6.0,https://www.99.co/singapore/landed/sembawang-hills-estate-deWdwGnWGceCxNC2jPDPpJYD,4.0,5.0,10,8,0,1,1.0,0,1,0,,3600000.0,,2.0,2250.0,Freehold,1063,62.0,34.0,41.0,landed,39
7026,Now,,,D03,South East,,,,,,,,1,1,17.0,18.0,4.5,5.333333333333333,,2.0,1.0,10,10,2,2,,0,1,0,,220000.0,1.0,1.0,495.0,,,68.0,22.0,21.0,hdb,
7027,Now,,,D19,,,,,,,,01 May 2019,10,1,11.166666666666666,13.25,3.3,5.4,https://www.99.co/singapore/condos-apartments/the-luxurie,3.0,3.0,10,10,7,6,2.0,0,1,1,,1450000.0,6.0,2.0,1055.0,99 Years,622,39.0,36.0,36.0,condo,4
7028,Now,,,D03,South,,Partially Furnished,,,,,,15,1,,17.8,6.0,,https://www.99.co/singapore/condos-apartments/the-crest,4.0,4.0,10,10,1,5,2.0,1,1,1,,3522000.0,2.0,2.0,1658.0,99 Years,469,67.0,25.0,19.0,condo,1
7029,,,,D03,,,Fully Furnished,,,,,,12,1,,16.0,5.111111111111111,3.8,https://www.99.co/singapore/condos-apartments/highline-residences,1.0,2.0,10,10,1,5,1.0,1,1,1,,1495000.0,2.0,1.0,635.0,99 Years,500,62.0,23.0,15.0,condo,1
7030,Now,,,D04,South East,,,,,,,,18,1,,,,7.0,https://www.99.co/singapore/condos-apartments/the-oceanfront-sentosa-cove,4.0,4.0,0,1,0,2,,0,0,0,,4800000.0,,,2077.0,99 Years,264,105.0,67.0,60.0,condo,9
7031,Now,,,D15,North South,,,,,,,,4,1,24.0,19.666666666666668,6.8,,https://www.99.co/singapore/condos-apartments/sunny-parc,2.0,2.0,10,10,1,3,4.0,0,1,0,1.0,1280000.0,1.0,,980.0,Freehold,11,48.0,44.0,38.0,condo,8
7032,Now,,,D18,North South,10,,,,,,,3,1,14.0,13.166666666666666,4.7,4.4,https://www.99.co/singapore/hdb/522c-tampines-central-7-ad3PhK6VDLugVhZmEjT2vqje,2.0,3.0,10,10,1,6,1.0,1,1,1,,608000.0,1.0,2.0,1002.0,99 Years,960,31.0,52.0,44.0,hdb,
7033,Now,,,D22,North South,,Fully Furnished,,,,,,2,1,10.0,11.0,4.2,6.5,,2.0,3.0,10,10,2,2,,1,1,1,,420000.0,2.0,3.0,990.0,,,85.0,46.0,38.0,hdb,
7034,Now,,,D28,,,Fully Furnished,,,,,,3,1,11.0,20.0,4.7,4.7,https://www.99.co/singapore/hdb/452b-sengkang-west-way-adwmvUpm5Q4XX7bBNLhhPiiV,2.0,3.0,10,10,4,3,,0,1,0,,430000.0,2.0,1.0,990.0,99 Years,,47.0,45.0,44.0,hdb,
7035,,,,D10,,,,,,,,,7,1,11.0,12.6,5.4,3.1,https://www.99.co/singapore/condos-apartments/ardmore-3,1744.0,3.0,10,10,1,8,1.0,0,1,1,,5156936.0,,,,Freehold,84,52.0,10.0,22.0,condo,4
7036,Now,,,D09,North,,Partially Furnished,,,,,,10,1,13.0,12.666666666666666,4.8,6.8,https://www.99.co/singapore/condos-apartments/newton-edge,2.0,2.0,10,10,2,5,3.0,0,1,1,,2050000.0,1.0,,1292.0,Freehold,104,58.0,14.0,19.0,condo,8
7037,Now,,,D15,South,,,3 Storey Mixed Landed,,,,,7,0,,,,,,9.0,7.0,0,0,0,0,,0,0,0,,7800000.0,,,5500.0,,,,,,landed,
7038,Now,,,D04,,,Unfurnished,,,,,,25,1,12.333333333333334,13.333333333333334,5.857142857142857,6.4,https://www.99.co/singapore/condos-apartments/caribbean-at-keppel-bay,3.0,4.0,10,9,3,3,,1,1,1,,4100000.0,,,3208.0,99 Years,969,69.0,31.0,24.0,condo,15
7039,,,,D01,,,,,,,,,7,1,12.2,13.5,4.8,3.1,https://www.99.co/singapore/condos-apartments/the-clift,1.0,1.0,10,10,7,5,,1,1,1,,1250000.0,1.0,,527.0,99 Years,312,54.0,23.0,11.0,condo,8
7040,01 Aug 2022,,,D10,,,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/sloane-residences,4.0,4.0,0,0,0,0,,0,0,0,,4500000.0,,,1496.0,Freehold,52,61.0,14.0,23.0,condo,-2
7041,,,,D10,,,Unfurnished,,,,,,8,1,,13.0,4.1,5.166666666666667,https://www.99.co/singapore/condos-apartments/the-sierra,1.0,2.0,10,10,1,1,1.0,0,1,0,,1150000.0,1.0,,667.0,947 Years,60,73.0,27.0,37.0,condo,21
7043,Now,,,D07,,,,,,,,,15,1,10.0,15.333333333333334,3.7,4.2,https://www.99.co/singapore/condos-apartments/south-beach-residences,3.0,3.0,10,10,5,5,1.0,1,1,1,,5050000.0,,,1647.0,99 Years,171,46.0,18.0,14.0,condo,3
7044,Now,,,D21,,,,,,,,,13,0,,,,,https://www.99.co/singapore/condos-apartments/mayfair-modern,689.0,2.0,0,0,0,0,,0,0,0,,1375000.0,,,,99 Years,171,66.0,25.0,31.0,condo,-5
7045,28 Feb 2021,,,D28,,,,,,,,,24,1,8.333333333333334,10.5,4.888888888888889,5.333333333333333,https://www.99.co/singapore/condos-apartments/parc-botannia,2.0,3.0,10,10,4,2,,0,1,0,,1118000.0,2.0,1.0,861.0,99 Years,735,47.0,43.0,42.0,condo,-2
7046,Now,,,D18,,,,,,,,,12,1,13.0,16.0,5.333333333333333,7.0,https://www.99.co/singapore/condos-apartments/melville-park,2.0,2.0,10,10,1,2,,0,1,0,,705000.0,4.0,2.0,958.0,99 Years,1232,35.0,49.0,41.0,condo,23
7047,Now,,,D11,South East,,,,,,,,11,1,,19.0,6.3,5.4,https://www.99.co/singapore/condos-apartments/zedge,1.0,2.0,10,10,1,7,2.0,1,1,1,,1300000.0,1.0,1.0,700.0,Freehold,102,65.0,17.0,23.0,condo,9
7048,Now,,,D17,North West,,Partially Furnished,,,,,,14,1,,,5.5,10.25,https://www.99.co/singapore/condos-apartments/the-inflora,2.0,2.0,10,9,0,1,,0,1,0,,780000.0,1.0,1.0,743.0,99 Years,396,37.0,57.0,51.0,condo,2
7049,,,,D18,,,,,,,,,16,1,,14.0,6.0,6.5,https://www.99.co/singapore/condos-apartments/the-alps-residences,2.0,3.0,10,10,0,2,1.0,0,1,0,,1082000.0,,3.0,936.0,99 Years,626,39.0,49.0,46.0,condo,-1
7050,Now,,,D19,North,,,,,,,,25,0,,,,,https://www.99.co/singapore/condos-apartments/affinity-at-serangoon,2.0,2.0,0,0,0,0,,0,0,0,,945000.0,,,732.0,99 Years,1057,53.0,39.0,41.0,condo,-5
7051,Now,,,D13,,,,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/the-tre-ver,4.0,4.0,0,0,0,0,,0,0,0,,2080000.0,,,1335.0,99 Years,729,73.0,31.0,37.0,condo,-3
7052,,,,D27,,,,,,,,,18,1,,16.333333333333332,3.75,7.0,https://www.99.co/singapore/condos-apartments/signature-at-yishun,2.0,3.0,10,10,0,3,1.0,1,1,0,,710000.0,2.0,2.0,947.0,99 Years,525,59.0,43.0,48.0,condo,1
7053,,,,D20,,,,,,,,,1,1,14.0,14.75,5.1,4.8,https://www.99.co/singapore/hdb/146-bishan-street-11-admdChnj8BbMoYatzQRecdYT,2.0,3.0,10,10,1,4,3.0,0,1,1,,450000.0,3.0,3.0,936.0,99 Years,,64.0,29.0,35.0,hdb,32
7054,,,,D10,,,,,,,,,0,0,,,,,,1500.0,5.0,0,0,0,0,,0,0,0,,32000000.0,,,,,,,,,landed,
7055,Now,For Reno / A&A,,D13,South,,,Others,,,,,2,1,17.0,17.0,4.5,2.2,https://www.99.co/singapore/landed/macpherson-garden-estate-deS2uKm9hdfSY3ax8NYcddPW,884.0,3.0,10,10,1,1,1.0,0,1,0,,1700000.0,3.0,2.0,,Freehold,,54.0,32.0,31.0,landed,49
7056,Now,,,D15,South East,,,,,,,,10,1,15.5,17.333333333333332,4.0,5.3,https://www.99.co/singapore/condos-apartments/sandy-eight,2.0,2.0,10,10,2,5,3.0,0,1,1,,1267300.0,,2.0,732.0,Freehold,20,49.0,36.0,27.0,condo,0
7057,Now,,,D10,East,,,,,,,,18,0,,,,,https://www.99.co/singapore/condos-apartments/the-hyde,2.0,2.0,0,0,0,0,,0,0,0,,1900000.0,,,947.0,Freehold,117,59.0,12.0,22.0,condo,-3
7058,Now,,,D04,,,,,,,,,6,1,21.5,20.5,4.6,4.5,,2.0,3.0,10,10,2,3,,1,1,0,,550000.0,1.0,,1259.0,,,73.0,34.0,30.0,hdb,
7059,Now,,,D23,South,,,,,,,,11,1,,18.0,6.0,10.0,https://www.99.co/singapore/condos-apartments/hilltop-grove,2.0,2.0,10,10,1,1,,1,1,0,,1050000.0,1.0,1.0,1304.0,99 Years,192,86.0,46.0,51.0,condo,17
7060,,,,D15,,,Partially Furnished,Not in Landed Housing Area,,,,,1,0,,,,,,3.0,4.0,0,0,0,0,,0,0,0,,2888888.0,,,2000.0,,,,,,landed,
7061,01 Mar 2022,,,D19,North South,,,,,,,,8,0,,,,,https://www.99.co/singapore/condos-apartments/piermont-grand,3.0,4.0,0,0,0,0,,0,0,0,,1330000.0,,,1302.0,99 Years,,48.0,43.0,42.0,condo,
7062,Now,,S$500000,,North East,,,3 Storey Semi D,08 Feb 2018,Yes,,,20,1,14.0,18.666666666666668,5.777777777777778,6.0,https://www.99.co/singapore/landed/the-whitley-residences-dePncdpEHyu7SXJrCWycaha3,5.0,5.0,10,10,1,3,4.0,0,1,1,1.0,4750000.0,1.0,1.0,5156.0,Freehold,61,60.0,23.0,29.0,landed,2
7063,31 Dec 2024,,,D19,South East,,,,,,,,14,0,,,,,https://www.99.co/singapore/condos-apartments/riverfront-residences,1.0,1.0,0,0,0,0,,0,0,0,,694000.0,,,517.0,99 Years,1478,54.0,43.0,42.0,condo,-5
7064,,,,D16,,,,,,,,,24,1,,14.5,5.142857142857143,6.0,https://www.99.co/singapore/condos-apartments/casa-merah,3.0,3.0,10,10,1,4,2.0,0,1,1,,1550000.0,1.0,3.0,1227.0,99 Years,556,29.0,35.0,27.0,condo,10
7065,Now,,,D27,North South,,,,,,,,2,1,8.0,14.333333333333334,4.3,4.4,,2.0,3.0,10,10,1,8,1.0,1,1,1,,388000.0,4.0,3.0,1033.0,,,55.0,35.0,41.0,hdb,
7066,22 Apr 2024,,,D21,North East,,,,,,,,13,0,,,,,https://www.99.co/singapore/condos-apartments/mayfair-gardens,2.0,2.0,0,0,0,0,,0,0,0,,1482000.0,,,753.0,99 Years,215,67.0,26.0,32.0,condo,-5
7067,Now,,,D12,South East,,Partially Furnished,,,,,,11,1,20.0,17.0,4.1,4.5,https://www.99.co/singapore/condos-apartments/neem-tree,2.0,2.0,10,10,1,7,1.0,1,1,1,,1200000.0,1.0,1.0,710.0,Freehold,84,66.0,23.0,31.0,condo,-1
7068,30 Aug 2019,,,D03,,,,,,,,,2,1,,15.0,5.1,4.9,https://www.99.co/singapore/hdb/6a-boon-tiong-road-adhs2BkWhKmYXJ66De6coeqZ,2.0,3.0,10,10,1,6,1.0,1,1,1,,900000.0,3.0,1.0,1237.0,99 Years,,64.0,20.0,17.0,hdb,14
7069,Now,,,D19,North,,,,,,,31 Jan 2020,12,1,11.4,12.5,3.8,4.5,https://www.99.co/singapore/condos-apartments/parc-centros,3.0,3.0,10,10,7,6,,1,1,0,,1660000.0,4.0,3.0,1508.0,99 Years,618,44.0,37.0,37.0,condo,3
7070,Now,,,D18,East,,Partially Furnished,,,,,,16,1,,15.0,3.7,10.428571428571429,https://www.99.co/singapore/condos-apartments/seastrand,3.0,3.0,10,10,0,2,1.0,0,1,0,,1180000.0,3.0,2.0,1195.0,99 Years,472,36.0,56.0,48.0,condo,5
7071,Now,,,D13,North South,06,,,,,,,13,0,,,,,https://www.99.co/singapore/condos-apartments/the-tre-ver,1.0,1.0,0,0,0,0,,0,0,0,,749000.0,,,495.0,99 Years,729,73.0,31.0,37.0,condo,-3
7072,,,,D03,,,Partially Furnished,,,,,,13,1,,17.8,6.0,,https://www.99.co/singapore/condos-apartments/the-crest,2.0,2.0,10,10,1,5,2.0,1,1,1,,1721000.0,2.0,2.0,797.0,99 Years,469,67.0,25.0,19.0,condo,1
7073,Now,,,D26,South East,,,,,,,,13,1,,,4.888888888888889,,https://www.99.co/singapore/condos-apartments/forest-hills-condominium,3.0,3.0,10,0,0,0,,0,1,0,,899000.0,,,1163.0,99 Years,128,66.0,41.0,49.0,condo,16
7074,Now,,,D15,North,,,,,,,,15,1,,10.0,3.6,3.5,https://www.99.co/singapore/condos-apartments/st-patricks-residences,4.0,5.0,10,10,0,2,3.0,1,1,0,1.0,3988000.0,1.0,,2562.0,Freehold,102,30.0,37.0,35.0,condo,6
7075,Now,,,D08,South,,,,,,,11 Jan 2018,12,1,9.0,15.5,4.1,3.888888888888889,https://www.99.co/singapore/condos-apartments/citylights,1.0,1.0,10,10,2,4,,1,1,1,,1070000.0,1.0,,592.0,99 Years,600,47.0,20.0,12.0,condo,12
7076,Now,For Reno / A&A,,D27,North West,,,3 Storey Mixed Landed,,No,,,5,1,,13.5,5.4,6.2,https://www.99.co/singapore/landed/sembawang-park-deV8RXjsT9goMpTB6oA7yssg,6.0,5.0,10,10,0,2,,0,1,0,1.0,3600000.0,1.0,1.0,2467.0,Freehold,,61.0,44.0,49.0,landed,12
7077,Now,,,D13,,,,,,,,,2,1,18.5,,7.142857142857143,6.666666666666667,https://www.99.co/singapore/hdb/18-joo-seng-road-adQuiVqnnPn7AbWZMK7xezDZ,2.0,3.0,10,10,2,0,1.0,0,1,0,,398000.0,1.0,2.0,1108.0,99 Years,,60.0,38.0,35.0,hdb,35
7078,Now,,,D09,North East,,Unfurnished,,,,,,11,1,13.0,14.777777777777779,5.5,7.0,https://www.99.co/singapore/condos-apartments/the-lumos,1.0,1.0,10,10,2,10,,0,1,1,,2060000.0,1.0,,699.0,Freehold,53,59.0,13.0,19.0,condo,8
7079,Now,,,D27,North West,,,,,,,,4,1,,12.75,4.5,6.0,https://www.99.co/singapore/hdb/318c-yishun-avenue-9-adjjfHkF6oUBBV7ggD9tc7LQ,2.0,3.0,10,10,0,6,1.0,1,1,1,,510000.0,3.0,3.0,1206.0,99 Years,,57.0,39.0,44.0,hdb,
7080,Now,,,D11,North East,,Partially Furnished,,,,,,17,1,12.0,12.5,4.2,5.0,https://www.99.co/singapore/condos-apartments/cube-8,2.0,2.0,10,10,2,4,2.0,1,1,1,1.0,1558000.0,1.0,1.0,926.0,Freehold,177,62.0,21.0,26.0,condo,6
7081,Now,,,D01,North,,,,,,,,21,1,10.0,11.0,5.5,5.0,https://www.99.co/singapore/condos-apartments/marina-one-residences,3.0,4.0,10,10,6,1,,1,1,1,,5235000.0,,,2250.0,99 Years,1042,50.0,16.0,8.0,condo,1
7082,Now,,,D18,South,,,,,,,,9,1,,15.0,3.7,10.428571428571429,https://www.99.co/singapore/condos-apartments/seastrand,2.0,2.0,10,10,0,2,1.0,0,1,0,,830000.0,3.0,2.0,883.0,99 Years,472,36.0,56.0,48.0,condo,5
7083,Now,,,D17,South,,,,,,,,17,1,,,6.5,7.25,https://www.99.co/singapore/condos-apartments/palm-isles,2.0,2.0,10,10,0,1,,0,1,0,1.0,796888.0,1.0,3.0,786.0,99 Years,429,38.0,58.0,51.0,condo,4
7084,Now,,,D09,,,,,,,,,16,1,,14.6,5.2,6.3,https://www.99.co/singapore/condos-apartments/8-saint-thomas,4.0,4.0,10,10,1,7,,1,1,1,,5080000.0,1.0,,1690.0,Freehold,230,59.0,15.0,17.0,condo,1
7085,Now,,,D19,South East,,,,,,,,2,1,,,4.3,4.1,,2.0,3.0,10,10,1,2,3.0,0,1,1,1.0,568000.0,1.0,1.0,131.0,,,51.0,35.0,34.0,hdb,
7086,Now,,,D10,North,,Fully Furnished,,,,,,17,1,13.0,10.666666666666666,4.6,3.8,https://www.99.co/singapore/condos-apartments/tanglin-residences,6.0,5.0,10,10,1,5,1.0,0,1,1,,8350000.0,,,4930.0,Freehold,43,54.0,11.0,24.0,condo,14
7087,Now,,,D10,South East,,,,,,S$2800,,6,1,17.0,15.0,4.7,4.142857142857143,https://www.99.co/singapore/condos-apartments/nathan-residences,1.0,1.0,10,10,1,4,1.0,1,1,1,,1380000.0,1.0,,839.0,Freehold,91,65.0,19.0,26.0,condo,7
7088,Now,,,D23,North South,,,,,,,,27,1,,11.5,3.3333333333333335,,https://www.99.co/singapore/condos-apartments/park-natura,2864.0,4.0,10,10,0,2,,1,1,1,,2800000.0,,1.0,,Freehold,192,78.0,37.0,47.0,condo,8
7089,Now,,,D05,,,,2 Storey Semi D,,,,,1,1,,17.5,6.375,6.0,https://www.99.co/singapore/landed/faber-hills-de2enswmCFJDUTqMtEySnJ3i,4.0,5.0,10,10,0,2,,0,1,1,,5300000.0,3.0,1.0,3993.0,Freehold,96,82.0,36.0,37.0,landed,49
7090,Now,,,D14,West,,,,,,,,4,1,10.0,17.333333333333332,4.3,4.0,,2.0,3.0,10,10,2,5,3.0,0,1,1,,538000.0,2.0,,990.0,,,45.0,26.0,18.0,hdb,
7091,Now,,,D15,,,,,,,,,13,1,15.5,17.333333333333332,4.0,5.3,https://www.99.co/singapore/condos-apartments/sandy-eight,2.0,2.0,10,10,2,5,3.0,0,1,1,,1267000.0,,2.0,732.0,Freehold,20,49.0,36.0,27.0,condo,0
7093,31 Dec 2021,,,D26,South,01,,,,,,,10,0,,,,,https://www.99.co/singapore/condos-apartments/the-essence,2.0,2.0,0,0,0,0,,0,0,0,,988000.0,,,689.0,99 Years,84,67.0,42.0,51.0,condo,-2
7094,Now,,,D03,,,,,,,,,13,0,,,,,https://www.99.co/singapore/condos-apartments/stirling-residences,4.0,4.0,0,0,0,0,,0,0,0,,2217000.0,,,1346.0,99 Years,1259,66.0,27.0,19.0,condo,-3
7095,,,,D19,,,,Not in Landed Housing Area,,,,,4,0,,,,,https://www.99.co/singapore/landed/lowland-view-deWoWLWiPhwwTwNDodJbisgL,4.0,5.0,0,0,0,0,,0,0,0,,3800000.0,,,1667.0,-,,54.0,31.0,31.0,landed,
7096,Now,,,D09,,,,,,,,,27,1,12.0,14.2,5.444444444444445,6.4,https://www.99.co/singapore/condos-apartments/new-futura,5.0,4.0,10,10,2,8,,0,1,1,,6700000.0,1.0,,2691.0,Freehold,124,59.0,13.0,17.0,condo,2
7097,Now,,,D16,South,,,,,,S$3475,25 Sep 2019,24,1,,14.5,5.142857142857143,6.0,https://www.99.co/singapore/condos-apartments/casa-merah,3.0,3.0,10,10,1,4,2.0,0,1,1,,1500000.0,1.0,3.0,1399.0,99 Years,556,29.0,35.0,27.0,condo,10
7098,Now,,S$100000,D19,South East,,,Others,01 Jan 2016,No,,,1,1,,11.0,4.4,5.0,https://www.99.co/singapore/landed/nanyang-park-deNAM74WfZ34TGjSLoRazn5Y,2.0,4.0,10,10,0,2,1.0,0,1,1,,2790000.0,1.0,3.0,2204.0,999 Years,,54.0,40.0,41.0,landed,
7099,,,,D04,,,,,,,,,20,1,12.333333333333334,13.333333333333334,5.857142857142857,6.4,https://www.99.co/singapore/condos-apartments/caribbean-at-keppel-bay,2.0,3.0,10,9,3,3,,1,1,1,,3000000.0,,,2174.0,99 Years,969,69.0,31.0,24.0,condo,15
7100,Now,,,D15,,,,,,,,,3,0,,,,,https://www.99.co/singapore/condos-apartments/meyerhouse,1862.0,3.0,0,0,0,0,,0,0,0,,4700000.0,,,,Freehold,56,41.0,35.0,28.0,condo,-2
7101,,,,,,,,,,,,,0,1,15.0,13.5,4.9,5.0,,,,10,10,1,4,3.0,0,1,1,,,3.0,3.0,,,,65.0,30.0,35.0,others,
7102,,,,D23,,,Partially Furnished,,,,,,14,1,10.666666666666666,13.25,4.2,5.666666666666667,https://www.99.co/singapore/condos-apartments/the-tennery,1.0,1.0,10,10,7,7,,0,1,1,1.0,820000.0,2.0,3.0,614.0,99 Years,388,73.0,27.0,45.0,condo,6
