,name,geometry,area
dex4T5bZ46Uar9Gq9TzbEAs6,lutheran-towers,"POLYGON ((25628.26670003477 33696.54609999959, 25623.52020003403 33691.2565999996, 25609.3821000339 33704.81000000015, 25592.52300003389 33720.97199999879, 25671.68790003391 33808.88409999912, 25692.05600003445 33832.53199999925, 25693.08400003397 33833.72589999962, 25693.35610003509 33836.31000000021, 25707.83870003451 33834.38979999875, 25719.00280003358 33832.90960000048, 25714.75920003348 33815.77219999918, 25713.12130003379 33809.51950000008, 25710.75920003611 33802.17359999906, 25707.33640003488 33793.62560000052, 25703.62510003332 33785.96759999882, 25699.55750003432 33778.82239999962, 25693.82300003409 33770.31959999877, 25685.36550003348 33760.17820000056, 25674.97060003412 33748.59390000035, 25660.65700003414 33732.64269999941, 25648.77710003301 33719.40339999984, 25637.74370003438 33707.10769999919, 25628.26670003477 33696.54609999959))",6499.331465481848
dehRcVoP7qKSRcmo6f7eqX4Q,one-balmoral,"POLYGON ((27613.54290003368 32836.34600000047, 27611.06300003445 32835.94999999891, 27608.62600003582 32836.01999999924, 27606.23900003355 32836.40699999932, 27603.84300003448 32837.33200000008, 27600.76100003324 32839.20399999956, 27597.90300003338 32842.57399999876, 27595.69800003438 32846.46599999967, 27591.64600003324 32858.42500000043, 27584.99900003391 32872.60590000043, 27565.14700003214 32900.67099999973, 27611.09600003371 32943.49499999883, 27645.41900003417 32905.52810000037, 27662.59900003408 32886.52399999992, 27671.68900003481 32876.24499999883, 27672.55500003303 32875.26400000013, 27640.11600003367 32848.79199999913, 27632.06600003418 32844.4429999996, 27620.50300003375 32838.52099999939, 27616.12400003367 32837.04800000006, 27613.54290003368 32836.34600000047))",6158.0612272489925
degY7ScDLJQt2Vwu7xJHwse6,stevens-suites,"POLYGON ((27177.77690003385 33080.25549999962, 27174.55780003294 33074.32279999894, 27167.43930003439 33071.21340000039, 27128.26200003479 33054.09999999928, 27121.77700003317 33093.98200000045, 27120.32700003418 33102.91200000014, 27172.99100003456 33110.51199999978, 27177.77690003385 33080.25549999962))",2231.952266620856
densrXKQkf6SdEYxF9nv7Cag,nathan-suites,"POLYGON ((27285.79600003342 30888.02600000021, 27298.83100003403 30867.42199999989, 27328.21500003362 30886.16999999957, 27354.06700003357 30844.76700000061, 27324.71290003187 30826.13900000008, 27294.93200003334 30807.13110000045, 27256.02700003375 30869.03209999915, 27285.79600003342 30888.02600000021))",4282.266639546789
deuPZQHCdFg5uWjxcceDreFR,rv-suites,"POLYGON ((27570.22900003453 30871.90300000049, 27550.5911000338 30864.54979999893, 27542.48510003412 30867.90609999895, 27532.34700003408 30890.1649999988, 27560.55500003399 30901.04499999957, 27585.72500003402 30910.75889999943, 27596.63300003383 30885.03599999994, 27594.50100003456 30880.98999999986, 27570.22900003453 30871.90300000049))",1719.812849370321
deBMzoywDTLniDnyqWEZt6XC,balmoral-gate,"POLYGON ((28161.18200003347 33276.7129999992, 28162.56700003378 33275.11099999923, 28163.80090003409 33271.74200000025, 28163.76800003463 33268.15300000052, 28163.56300003388 33267.62499999966, 28154.95800003396 33260.94199999946, 28117.12500003355 33229.43899999899, 28095.69000003384 33256.60399999996, 28088.07000003465 33266.22899999994, 28071.8310000337 33286.74699999915, 28070.04400003354 33288.83310000003, 28075.53000003397 33304.71299999917, 28121.93100003434 33289.62700000001, 28161.18200003347 33276.7129999992))",3431.7276150651805
de3ar4jjdv8vmxAPBL8htt3L,rv-edge,"POLYGON ((27430.0646750332 30819.95712500029, 27443.24350003366 30798.69789999877, 27438.2393000336 30795.22120000013, 27438.01150003334 30795.06292499941, 27433.40930003445 30791.86539999922, 27433.31117503203 30791.79722500001, 27428.62040003431 30788.53819999998, 27423.0755000342 30784.68579999884, 27417.76460003412 30780.99589999921, 27414.00500003429 30781.86600000005, 27413.99847503469 30781.86749999936, 27409.68000003307 30782.86700000021, 27398.86500003382 30800.6789999992, 27395.51710003383 30805.82709999907, 27392.22400003381 30810.89100000043, 27392.22225003398 30810.89387499877, 27389.81700003417 30814.870999999, 27389.20200003421 30815.85700000038, 27388.19200003324 30817.33599999883, 27392.32700003397 30816.37599999983, 27393.47000003441 30817.08699999901, 27415.33500003353 30830.69600000013, 27415.83100003492 30833.02199999954, 27420.10600003412 30835.67999999937, 27423.63100003356 30830.4239000004, 27423.64722503363 30830.39752499912, 27425.20000003465 30827.87140000019, 27428.76700003374 30822.06889999998, 27430.03500003426 30820.00500000047, 27430.0646750332 30819.95712500029))",1573.47398704017
deoQPdNxLgLohRkZAhvkyUMm,jervois-treasures,"POLYGON ((27656.2420000335 31813.68199999967, 27656.60310003386 31813.29549999876, 27659.88600003201 31809.78199999933, 27663.66500003377 31804.6029999998, 27666.45300003347 31798.80100000056, 27668.14400003397 31792.5889999993, 27668.68700003448 31786.17400000024, 27668.05900003469 31779.76700000056, 27667.26200003326 31777.35099999945, 27648.63300003501 31742.57899999956, 27630.62900003405 31752.54699999992, 27627.65900003362 31746.73799999954, 27621.20060003348 31750.31090000049, 27602.95600003415 31760.40410000051, 27588.20600003469 31768.56399999894, 27615.27100003384 31827.71299999917, 27623.70220003332 31832.85700000042, 27623.74000003453 31832.88010000029, 27656.2420000335 31813.68199999967))",4562.538946863566
dev4WWm8Zm4CPk8G2je4sgb5,cuscaden-residences,"POLYGON ((27265.70800003365 31860.01899999905, 27225.60900003412 31838.11099999919, 27191.35900003237 31900.21199999903, 27274.65750003394 31947.30709999955, 27292.0280000341 31957.12800000015, 27327.49500003396 31892.64399999905, 27319.8960000338 31888.5160000004, 27313.44072503298 31885.3464499988, 27306.17300003406 31881.77800000051, 27304.62582503396 31881.01445000025, 27301.14092503481 31879.29457499985, 27298.38000003381 31877.93199999967, 27285.83500003328 31871.0469999999, 27265.70800003365 31860.01899999905))",8313.619600567277
deP6BuvPa8GJk24yYh3kd7LY,pollen-bleu,"POLYGON ((25055.17090003429 32870.61199999939, 25063.40300003422 32847.52199999952, 25044.13500003384 32861.83200000004, 25034.5540000336 32840.62800000013, 25018.17700003461 32855.66099999995, 25015.24500003464 32883.71199999902, 25055.68700003403 32944.69700000027, 25062.14900003388 32963.6239999995, 25074.88800003365 33000.94810000025, 25093.77600003469 32994.01500000023, 25111.10800003536 32981.96299999921, 25121.85400003492 32955.12499999967, 25079.24300003313 32921.15499999899, 25064.92800003468 32909.74200000024, 25055.17090003429 32870.61199999939))",6266.732485394926
denahNTyio3Kz7ccwceCmRvZ,gallop-gables,"POLYGON ((25281.01700003423 32917.37499999964, 25271.19300003403 32885.25379999878, 25270.55900003391 32885.31100000034, 25263.32600003402 32878.28700000016, 25203.18530003399 32921.7767750003, 25158.01790003477 32954.43885000017, 25142.35457503337 32965.76555000025, 25132.25900003289 32973.06599999928, 25134.78715003484 32977.18277499978, 25135.42520003428 32978.22179999913, 25137.27127503407 32981.22789999998, 25139.51072503418 32984.87457499993, 25141.39707503369 32987.94627499921, 25144.3830000349 32992.80852499943, 25148.12240003304 32998.89770000021, 25150.11482503431 33000.96454999932, 25153.32410003453 33004.29369999991, 25157.4523000335 33007.30169999939, 25156.27765003428 33010.61879999899, 25153.72647503424 33017.82310000027, 25150.92617503361 33025.73097499988, 25147.66387503301 33034.94339999895, 25144.73900003404 33043.20307499882, 25141.51305003408 33052.31284999998, 25139.00600003419 33059.39257499912, 25136.2498000346 33067.1758750003, 25133.16397503369 33075.89000000026, 25130.52457503309 33083.34345000017, 25127.18182503403 33092.78307499892, 25123.92732503386 33101.97354999895, 25120.31990003374 33112.16064999963, 25118.10610003372 33118.41219999983, 25115.31355003402 33126.29814999887, 25113.099775034 33132.54969999909, 25110.79775003319 33139.05042500015, 25108.99402503336 33144.14397500048, 25106.61932503376 33150.84997499888, 25104.02405003399 33158.17885000037, 25102.62890003436 33162.11859999931, 25106.98470003454 33165.92579999907, 25165.19900003398 33132.94700000025, 25160.8030000327 33119.84600000051, 25158.31900003345 33106.27299999972, 25157.7870000318 33092.48599999924, 25159.21500003372 33078.76199999978, 25162.57900003453 33065.3800000005, 25167.80600003404 33052.61099999925, 25174.79300003423 33040.7129999992, 25183.39790003485 33029.92500000041, 25193.44700003404 33020.47000000036, 25204.73600003286 33012.53499999979, 25288.77000003332 32961.98799999956, 25287.34000003406 32953.32999999973, 25283.3350000357 32929.0840000004, 25281.01700003423 32917.37499999964))",16474.760811515098
dey8tT3cxwzpvYeLZ5rMZwkG,the-grange,"POLYGON ((27026.19800003449 31579.59309999982, 27028.20200003336 31552.59999999929, 27024.8390000329 31549.39299999887, 27025.13400003392 31543.09500000034, 27025.92200003491 31526.25799999908, 27026.17900003364 31520.77399999987, 27026.30700003461 31518.03099999916, 27026.75600003397 31510.31200000057, 27026.82800003402 31509.0679999996, 27026.64130003394 31507.95629999936, 27025.30400003325 31499.99300000036, 27019.08390003461 31479.14289999903, 27019.06600003422 31479.08300000024, 27012.80390003314 31483.90729999879, 27002.22870003315 31492.05460000002, 26993.46400003414 31498.80699999965, 26993.44580003366 31498.83300000026, 26985.50960003476 31510.07829999888, 26985.50700003425 31510.08200000007, 26974.13460003374 31507.88589999977, 26974.13000003373 31507.88509999928, 26966.93320003367 31506.96550000054, 26966.86700003415 31506.95700000006, 26966.69700003372 31507.91699999908, 26935.23280003372 31502.26160000044, 26932.84580003441 31501.83259999906, 26907.81800003519 31497.33400000041, 26898.76320003393 31502.10820000022, 26898.61000003434 31502.18899999894, 26897.88170003314 31508.5281000004, 26897.25300003302 31513.99999999963, 26897.08700003452 31525.69499999994, 26897.3380000345 31533.74999999968, 26897.92800003634 31544.55000000041, 26899.28100003451 31555.4969999992, 26899.35500003415 31556.02399999987, 26901.5180000353 31571.25410000018, 26901.63650003455 31571.24190000042, 26918.54200003441 31569.50940000048, 26941.67710003502 31567.13839999924, 26949.18500003383 31566.36900000054, 26957.38900003491 31567.49290000055, 26956.82700003379 31565.57799999939, 26968.18010003359 31567.19079999968, 26977.23400003364 31568.4769999996, 26977.32460003395 31568.51679999908, 26980.81550003297 31570.04570000025, 26988.445900033 31573.38799999993, 26988.4876000331 31573.39530000059, 26992.34700003377 31574.07599999906, 27022.66800003301 31579.41499999879, 27026.19800003449 31579.59309999982))",9089.663244735277
deuv3SgABTYH8LvFjEBmM4Fe,chelsea-gardens,"POLYGON ((27369.99700003464 32843.80379999949, 27360.59600003445 32806.65499999901, 27353.00400003307 32776.63299999911, 27346.61900003373 32774.36099999922, 27303.06200003413 32806.72799999979, 27297.66000003371 32803.9069999993, 27288.81900003464 32805.59400000022, 27280.27500003403 32794.08999999952, 27251.80700003466 32811.90399999882, 27255.68100003449 32815.36700000021, 27325.79400003342 32878.08699999903, 27332.73500003544 32873.19800000043, 27334.47500003356 32871.97100000049, 27339.79400003367 32868.48299999871, 27343.35400003425 32866.14899999987, 27352.4200000336 32860.62299999933, 27361.66500003468 32855.4010000002, 27365.76100003438 32853.26400000009, 27369.61000003248 32844.66799999927, 27369.99700003464 32843.80379999949))",6372.490918439017
deuYwZJp3dXt3M323cZhnTCL,robin-regalia,"POLYGON ((27656.2420000335 31813.68199999967, 27656.60310003386 31813.29549999876, 27659.88600003201 31809.78199999933, 27663.66500003377 31804.6029999998, 27666.45300003347 31798.80100000056, 27668.14400003397 31792.5889999993, 27668.68700003448 31786.17400000024, 27668.05900003469 31779.76700000056, 27667.26200003326 31777.35099999945, 27648.63300003501 31742.57899999956, 27630.62900003405 31752.54699999992, 27627.65900003362 31746.73799999954, 27621.20060003348 31750.31090000049, 27602.95600003415 31760.40410000051, 27588.20600003469 31768.56399999894, 27615.27100003384 31827.71299999917, 27623.70220003332 31832.85700000042, 27623.74000003453 31832.88010000029, 27656.2420000335 31813.68199999967))",4562.538946863566
deRcxQBB2sSZyrCv9EzgMiyh,holt-residences,"POLYGON ((27246.5380000333 30708.81699999948, 27243.00300003376 30706.1659999989, 27202.75600003207 30676.81609999913, 27164.6480000347 30726.77399999985, 27202.43200003463 30755.32899999959, 27208.02500003482 30759.55489999951, 27246.5380000333 30708.81699999948))",3436.5376874583662
de6ecfDhgHh8sU9FmAL2j9QR,charming-garden,"POLYGON ((24606.27700003336 33275.54399999942, 24617.53000003445 33272.65799999949, 24668.61500003483 33259.56200000054, 24674.27200003335 33258.11099999924, 24690.49600003469 33253.95099999904, 24712.9380000334 33248.19999999892, 24710.98300003481 33223.68490000036, 24708.82200003396 33196.60299999977, 24707.54100003485 33196.13799999992, 24702.28200003301 33194.56200000051, 24696.90100003385 33193.47000000031, 24691.44100003321 33192.87199999918, 24685.94900003393 33192.77299999968, 24680.46900003372 33193.17300000004, 24588.45500003448 33204.14299999885, 24597.83900003379 33277.7080000002, 24606.27700003336 33275.54399999942))",7837.635374313337
deBWXZDjNeGEdc6GrEAmfAEg,nassim-jade,"POLYGON ((27230.47400003391 32153.37409999932, 27230.45400003356 32153.3279999994, 27228.84330003325 32149.64589999956, 27219.68500003289 32128.71099999884, 27226.8100000319 32122.97399999913, 27226.99000003449 32122.83099999987, 27162.1870000342 32073.34099999968, 27160.9480000333 32078.08699999905, 27139.70000003456 32129.89000000022, 27134.12400003395 32139.06499999911, 27176.14800003465 32180.28900000048, 27180.44100003388 32177.21289999933, 27184.68700003352 32174.4030000005, 27189.02300003396 32171.73899999971, 27193.44800003315 32169.22210000047, 27197.95600003376 32166.85500000009, 27202.5140000341 32164.65499999899, 27207.00800003505 32162.39000000022, 27211.60400003452 32160.26400000007, 27216.26900003465 32158.2929999993, 27220.99800003389 32156.47899999994, 27225.78400003464 32154.82499999891, 27230.47400003391 32153.37409999932))",5660.859280683581
deevEe7zwzNTM442ydfYQPoE,grange-residences,"POLYGON ((27656.2420000335 31813.68199999967, 27656.60310003386 31813.29549999876, 27659.88600003201 31809.78199999933, 27663.66500003377 31804.6029999998, 27666.45300003347 31798.80100000056, 27668.14400003397 31792.5889999993, 27668.68700003448 31786.17400000024, 27668.05900003469 31779.76700000056, 27667.26200003326 31777.35099999945, 27648.63300003501 31742.57899999956, 27630.62900003405 31752.54699999992, 27627.65900003362 31746.73799999954, 27621.20060003348 31750.31090000049, 27602.95600003415 31760.40410000051, 27588.20600003469 31768.56399999894, 27615.27100003384 31827.71299999917, 27623.70220003332 31832.85700000042, 27623.74000003453 31832.88010000029, 27656.2420000335 31813.68199999967))",4562.538946863566
dedpwevMZEpQR566e9t9rzqH,miro,"POLYGON ((28996.94670003405 32955.70054999893, 29000.12470003359 32955.2322000001, 29002.30720003299 32954.90779999984, 29002.31400003492 32954.9010000002, 29034.06620003359 32950.2278000001, 29034.06670003394 32950.23149999941, 29036.3755000344 32949.90000000002, 29032.69330003464 32924.66099999995, 29028.52090003428 32890.03879999895, 29021.84430003463 32883.37340000051, 28976.31020003348 32877.92730000019, 28969.40770003424 32877.12030000023, 28973.07280003471 32882.32029999948, 28979.85630003381 32909.62259999999, 28988.8435000362 32925.47589999963, 28989.52320003272 32944.03859999929, 28995.3607000359 32955.93429999949, 28996.94670003405 32955.70054999893))",3498.5266291506096
deYtztrsP6T6v7pF6hCGwx95,fyve-derbyshire,"POLYGON ((29203.3156000327 33608.07080000049, 29207.68000003373 33602.90589999931, 29211.36490003501 33598.54959999923, 29224.10510003401 33583.47919999962, 29259.83410003403 33541.21519999918, 29260.52740003383 33540.3946999997, 29246.28020003257 33531.2942999989, 29240.60860003452 33527.67139999905, 29233.14740003451 33485.70419999921, 29232.77810003439 33483.62619999947, 29227.36500003419 33452.71030000006, 29227.2780000333 33452.69899999876, 29220.95900003389 33454.97000000032, 29214.8010000342 33457.60600000031, 29212.45400003373 33458.78199999934, 29210.06600003409 33459.97599999943, 29203.90980003426 33463.42740000004, 29195.62520003385 33468.95649999903, 29193.68720003396 33470.50709999877, 29188.2155000338 33474.88519999908, 29181.18800003443 33481.60799999869, 29114.51880003401 33560.08569999935, 29110.27000003339 33565.08699999901, 29105.96800003412 33573.13099999876, 29091.42000003321 33590.38900000007, 29092.15030003187 33591.19609999999, 29092.64840003375 33591.74579999935, 29099.2300000342 33599.01510000011, 29099.24290003462 33599.0171000004, 29118.9270000346 33620.75940000042, 29129.31150003498 33632.23579999951, 29134.28790003383 33637.73389999905, 29157.0139000336 33662.84229999938, 29196.67040003516 33615.93160000035, 29202.48180003227 33609.05540000054, 29203.3156000327 33608.07080000049))",16768.20129114915
deZs28SgAKBtXtUjKkhQ3h39,thomson-euroasia,"POLYGON ((29253.80430003432 33405.84759999964, 29274.1148000337 33402.71429999885, 29291.25510003362 33400.06669999998, 29302.71110003416 33397.74950000049, 29319.49190003426 33394.36370000021, 29329.47130003418 33392.34799999894, 29339.46250003406 33390.3320999999, 29334.09650003347 33361.07420000029, 29324.99540003372 33357.98049999927, 29315.74390003437 33354.76569999909, 29302.46250003434 33350.54099999894, 29292.80090003406 33347.73660000005, 29279.72850003417 33343.91019999948, 29262.20630003408 33338.50759999979, 29257.76420003467 33337.13059999947, 29238.78270003414 33331.24819999898, 29237.7127000347 33334.56100000034, 29234.7429000337 33343.51879999939, 29219.74730003326 33388.69470000044, 29220.79070003336 33391.70969999918, 29222.09210003443 33394.62699999999, 29223.29570003301 33397.16929999887, 29224.83330003555 33399.52409999967, 29226.6756000358 33401.6481999994, 29228.78740003433 33403.50659999961, 29231.2235000337 33405.02500000005, 29233.84100003315 33406.19969999941, 29236.59350003511 33407.0149000004, 29239.97090003475 33407.2595000003, 29243.35410003362 33407.21909999997, 29245.86940003462 33407.03099999916, 29248.23420003388 33406.78910000026, 29249.67920003415 33406.61339999886, 29253.80430003432 33405.84759999964))",6068.128394409725
dei4UuF4d9j9ugxabX4M8REG,dunearn-386,"POLYGON ((25613.29000003382 34101.42099999974, 25638.64900003417 34046.6680999991, 25614.85100003347 34046.58300000022, 25608.35400003441 34048.1029999998, 25607.91600003477 34048.76199999975, 25577.82400003351 34094.12299999929, 25582.47800003441 34095.37700000001, 25601.69430003323 34100.55729999916, 25601.69690003351 34100.54189999922, 25613.26550003377 34101.41180000046, 25613.2849000341 34101.42060000039, 25613.29000003382 34101.42099999974))",1783.8918693156825
deYYS8QFmHyuT8hQnnETnCQK,lviv,"POLYGON ((28786.99000003456 33106.87419999912, 28808.69130003364 33086.23229999993, 28808.70510003387 33086.22330000032, 28837.14040003414 33067.9144999996, 28833.10500003354 33050.26559999921, 28817.26950003227 33059.43830000018, 28799.41800003424 33043.7274999988, 28795.84320003433 33047.79010000048, 28785.89980003309 33054.93139999883, 28778.9998000349 33059.1895999998, 28765.71970003226 33041.84569999912, 28759.17360003411 33047.82269999907, 28758.68520003523 33047.24840000051, 28748.23970003339 33055.71780000033, 28758.03450003433 33071.10069999997, 28741.16800003309 33085.70719999971, 28760.30450003397 33120.9889999997, 28786.99000003456 33106.87419999912))",3983.4812515465605
deED9MHxgn7uoywWk5fdSEb9,35-gilstead,"POLYGON ((28608.01360003361 33328.67720000038, 28606.35150003316 33328.58400000037, 28559.42290003414 33325.87969999911, 28547.15600003411 33305.2542999998, 28545.55240003471 33276.84809999879, 28545.17260003485 33270.12350000032, 28532.54740003552 33269.63799999998, 28532.52320003331 33251.08019999938, 28508.90310003315 33247.23009999997, 28504.60480003417 33264.92549999954, 28503.87700003501 33267.93739999981, 28501.77180003359 33276.63279999943, 28500.81770003317 33280.57039999927, 28501.67090003384 33287.14019999992, 28502.95270003531 33297.02229999902, 28503.77660003426 33303.38120000029, 28505.22080003365 33306.81049999933, 28505.41430003482 33307.27129999885, 28514.769500035 33329.4791999996, 28515.26950003449 33329.50649999981, 28606.05610003332 33334.64239999988, 28607.73780003458 33334.73579999959, 28608.01360003361 33328.67720000038))",3532.712239706153
detbbcdXd7fxPyHDFu3AbqRM,gilstead-two,"POLYGON ((28610.66845003377 33033.25127499888, 28591.72300003618 33013.85500000011, 28581.62000003372 33001.59199999984, 28563.90495003462 32984.74362499981, 28549.79660003399 33000.13209999878, 28542.20580003325 33008.41070000047, 28540.19840003406 33012.29749999904, 28539.0967000343 33015.42259999892, 28538.37230003373 33018.51649999957, 28537.99140003305 33021.79790000022, 28537.9977000345 33025.09869999962, 28538.52340003389 33028.17699999887, 28539.28950003342 33031.37629999933, 28540.45200003382 33034.38030000001, 28541.98600003374 33037.1614999991, 28543.59980003431 33039.45450000057, 28545.83110003396 33041.79829999954, 28571.09550003335 33068.23569999976, 28610.66845003377 33033.25127499888))",3295.5869595296363
dejbqYpj7rE63GWVpdsP3hqb,sky-eleven,"POLYGON ((28838.94070003406 34766.41410000031, 28838.71370003418 34766.26724999924, 28837.61555003463 34767.14137499924, 28828.84160003439 34774.11329999904, 28828.44105003405 34774.44425000029, 28798.81400003488 34798.02600000022, 28798.93037503511 34798.16895000041, 28788.10910003329 34806.77480000038, 28771.93520003435 34819.64320000038, 28771.41180003391 34820.05959999903, 28766.64130003366 34823.85509999996, 28759.53010003425 34829.50969999997, 28759.4116000347 34829.60390000012, 28810.47650003452 34863.42809999884, 28812.65377503377 34864.87027499977, 28912.24027503457 34930.83365000004, 28912.54492503391 34931.03544999998, 28912.86190003414 34931.24540000002, 28914.10950003387 34932.07177500018, 28919.29407503396 34931.06819999924, 28926.94100003416 34929.5879999992, 28928.49990003364 34927.32579999941, 28942.84765003348 34906.50529999995, 28956.90600003378 34886.10474999962, 28964.31545003255 34875.35264999943, 28966.06902503363 34872.80797499941, 28964.18412503372 34870.0451500003, 28960.17342503473 34864.16627499986, 28958.75900003381 34862.09300000001, 28956.78882503395 34859.04635000007, 28954.11150003505 34854.90619999883, 28953.33600003391 34853.70700000006, 28949.40972503408 34843.29209999891, 28947.20777503377 34837.45119999874, 28946.70950003564 34836.13000000046, 28838.94070003406 34766.41410000031))",17073.11890734823
deGApVEtDcJq6UPZvmECrKTJ,26-newton,"POLYGON ((28935.10240003368 33127.07399999876, 28957.22980003428 33120.70370000007, 28980.6503000323 33113.91950000045, 28946.24870003389 33076.33420000002, 28884.24050003374 33092.1999999989, 28895.82920003368 33136.55000000041, 28935.10240003368 33127.07399999876))",3493.2040349819767
depNm6T5YEDeEu3eQsmN7ge3,10-evelyn,"POLYGON ((28819.44880003438 33162.98399999889, 28820.02180003385 33155.38869999872, 28827.62350003565 33155.9640999992, 28814.67700003436 33135.21279999951, 28810.32020003557 33139.32449999978, 28779.02380003407 33155.97670000013, 28771.77420003388 33159.68730000001, 28772.84660003429 33161.53089999938, 28779.98340003434 33173.74355000041, 28783.6130000355 33179.95460000039, 28819.44880003438 33162.98399999889))",1181.8165309247051
deBQRbznGYKyshd3ABo73hnS,city-edge,"POLYGON ((29499.99390003359 33516.50159999881, 29499.92100003398 33516.63099999873, 29503.70300003334 33540.56399999894, 29501.78700003417 33543.1769999989, 29498.03300003353 33543.77099999935, 29493.76200003341 33516.70199999931, 29493.76055003407 33516.56497500057, 29487.66070003371 33516.64259999956, 29481.50640003404 33516.72440000025, 29476.13930003341 33516.78309999934, 29475.3541000341 33516.87289999944, 29472.77020003561 33517.17759999971, 29469.55330003388 33518.26749999973, 29469.4244000345 33518.34559999929, 29466.63730003299 33520.00579999912, 29464.14500003277 33522.3145, 29451.30110003394 33537.00779999943, 29448.30330003517 33540.44899999876, 29474.00890003191 33562.92259999891, 29475.58480003369 33551.79450000043, 29509.29370003394 33546.41829999876, 29504.58050003399 33516.44360000048, 29499.99390003359 33516.50159999881))",1571.2954826921762
desN3PEYApgjuoV4dPRuxhSQ,adam-park-condominium,"POLYGON ((25817.93600003402 34471.39899999988, 25814.27000003414 34432.01810000061, 25754.87660003363 34437.89569999989, 25754.87300003365 34437.89599999935, 25753.50600003436 34424.11900000053, 25691.79300003354 34430.24499999882, 25689.73910003435 34430.44499999996, 25690.66000003461 34439.85909999867, 25681.10310003444 34472.3069999997, 25659.71700003352 34499.32499999888, 25706.08310003484 34535.98499999909, 25724.34700003442 34512.91999999961, 25760.71150003361 34496.7849999998, 25760.71600003425 34496.7829999995, 25760.75500003544 34496.7660000004, 25817.93600003402 34471.39899999988))",9966.248549356005
deAGfh2S2ZCWt3Em32FYJvik,368-thomson,"POLYGON ((28963.33400003473 34420.57909999941, 28964.66800003332 34404.09300000003, 28967.86600003456 34404.40200000033, 28967.90080003472 34404.40530000036, 28968.46290003425 34404.45920000003, 28970.14300003464 34404.62099999898, 28991.00830003384 34406.62869999895, 28991.01860003457 34406.49989999984, 28994.08440003424 34368.32469999942, 28994.09100003371 34368.11160000008, 28994.25320003447 34366.22389999925, 28994.37920003499 34364.65410000054, 28994.39000003399 34364.51999999923, 28994.39520003369 34364.51769999938, 28994.39970003591 34364.51799999889, 28998.33680003311 34318.51139999893, 28992.87000003436 34312.01950000008, 28983.38330003447 34311.2032999989, 28979.67410003454 34311.01830000021, 28976.97640003401 34311.30299999907, 28976.38060003419 34311.36590000022, 28976.36990003453 34311.36900000056, 28976.27680003364 34312.38780000024, 28972.99400003359 34313.33500000053, 28972.98210003382 34313.33860000005, 28971.34400003319 34313.81200000049, 28969.3696500334 34314.71212499926, 28968.57790003437 34316.9656000003, 28967.33350003318 34317.57672500018, 28965.71312503403 34318.37422499955, 28964.97910003475 34318.73912499996, 28962.31475003391 34320.36287499928, 28961.80895003397 34320.671125, 28960.72022503335 34321.4586500001, 28959.44380003416 34322.4055, 28958.78442503416 34322.89457499949, 28958.71490003461 34322.94590000033, 28958.62032503381 34323.23324999926, 28958.21485003571 34324.45209999911, 28957.24550003367 34327.30269999953, 28955.67200003489 34329.5952999998, 28954.88000003388 34330.88069999927, 28953.64390003329 34333.11999999881, 28952.59667503436 34335.02174999902, 28951.35490003446 34337.2827999998, 28949.34062503617 34340.88059999947, 28947.41705003456 34344.18577500026, 28946.56710003377 34345.64619999907, 28945.71487503525 34347.05342499877, 28944.9441000343 34348.32614999972, 28944.14952503414 34349.63814999872, 28943.61930003411 34350.51369999872, 28941.24230003436 34354.28849999946, 28937.54400003363 34360.16149999914, 28935.73170003419 34363.15399999881, 28934.58580003352 34365.04619999941, 28933.12610003374 34367.55419999885, 28930.89610003346 34371.44389999995, 28929.61457503318 34373.73707499883, 28928.53202503391 34375.70397499915, 28927.31880003284 34377.96670000035, 28926.62085003359 34379.26877499894, 28926.19100003379 34380.07169999894, 28925.32845003395 34381.73812499981, 28925.00190003356 34382.43720000017, 28924.53332503399 34383.44027500003, 28924.20152503338 34384.03487499957, 28923.94062503436 34384.5668749992, 28923.38867503158 34385.69237500022, 28922.63307503411 34387.23320000026, 28921.50332503361 34389.5369499993, 28920.13735003428 34392.32247499899, 28919.34030003428 34393.94777500039, 28918.4390500343 34395.78557500026, 28916.88680003411 34398.95089999926, 28916.61482503381 34399.50552500003, 28916.95255003375 34399.66145000015, 28916.94990003455 34399.66659999975, 28963.33400003473 34420.57909999941))",5392.390298034687
derduwNzBX7nsRLwS6Mxqp3W,rochelle-at-newton,"POLYGON ((28927.60400003418 32871.86600000009, 28927.60400003514 32969.09160000052, 28953.67940003332 32973.20289999959, 28966.8406000332 32971.11570000057, 28984.97010003417 32971.88139999995, 29000.12130003412 32971.24779999964, 29001.97290003381 32971.17410000006, 29001.62380003474 32968.69739999961, 29000.12250003398 32965.63839999922, 28995.3607000359 32955.93429999949, 28989.52320003272 32944.03859999929, 28988.8435000362 32925.47589999963, 28979.85630003381 32909.62259999999, 28973.07280003471 32882.32029999948, 28969.40770003424 32877.12030000023, 28927.62410003161 32871.8491999988, 28927.60400003418 32871.86600000009))",5597.766961797694
